t	1	2	jL0100	jV0200	
0.007993	0.0502004	0.0502004	5.01973e-15	-5.01973e-15	
0.007994	0.0502067	0.0502067	5.02035e-15	-5.02035e-15	
0.007995	0.0502129	0.0502129	5.02098e-15	-5.02098e-15	
0.007996	0.0502192	0.0502192	5.02161e-15	-5.02161e-15	
0.007997	0.0502255	0.0502255	5.02224e-15	-5.02224e-15	
0.007998	0.0502318	0.0502318	5.02286e-15	-5.02286e-15	
0.007999	0.050238	0.050238	5.02349e-15	-5.02349e-15	
0.008	0.0502443	0.0502443	5.02412e-15	-5.02412e-15	
0.008001	0.0502506	0.0502506	5.02475e-15	-5.02475e-15	
0.008002	0.0502569	0.0502569	5.02537e-15	-5.02537e-15	
0.008003	0.0502631	0.0502631	5.026e-15	-5.026e-15	
0.008004	0.0502694	0.0502694	5.02663e-15	-5.02663e-15	
0.008005	0.0502757	0.0502757	5.02726e-15	-5.02726e-15	
0.008006	0.050282	0.050282	5.02788e-15	-5.02788e-15	
0.008007	0.0502882	0.0502882	5.02851e-15	-5.02851e-15	
0.008008	0.0502945	0.0502945	5.02914e-15	-5.02914e-15	
0.008009	0.0503008	0.0503008	5.02977e-15	-5.02977e-15	
0.00801	0.0503071	0.0503071	5.03039e-15	-5.03039e-15	
0.008011	0.0503133	0.0503133	5.03102e-15	-5.03102e-15	
0.008012	0.0503196	0.0503196	5.03165e-15	-5.03165e-15	
0.008013	0.0503259	0.0503259	5.03228e-15	-5.03228e-15	
0.008014	0.0503322	0.0503322	5.0329e-15	-5.0329e-15	
0.008015	0.0503384	0.0503384	5.03353e-15	-5.03353e-15	
0.008016	0.0503447	0.0503447	5.03416e-15	-5.03416e-15	
0.008017	0.050351	0.050351	5.03479e-15	-5.03479e-15	
0.008018	0.0503573	0.0503573	5.03541e-15	-5.03541e-15	
0.008019	0.0503635	0.0503635	5.03604e-15	-5.03604e-15	
0.00802	0.0503698	0.0503698	5.03667e-15	-5.03667e-15	
0.008021	0.0503761	0.0503761	5.0373e-15	-5.0373e-15	
0.008022	0.0503824	0.0503824	5.03792e-15	-5.03792e-15	
0.008023	0.0503886	0.0503886	5.03855e-15	-5.03855e-15	
0.008024	0.0503949	0.0503949	5.03918e-15	-5.03918e-15	
0.008025	0.0504012	0.0504012	5.03981e-15	-5.03981e-15	
0.008026	0.0504075	0.0504075	5.04043e-15	-5.04043e-15	
0.008027	0.0504137	0.0504137	5.04106e-15	-5.04106e-15	
0.008028	0.05042	0.05042	5.04169e-15	-5.04169e-15	
0.008029	0.0504263	0.0504263	5.04232e-15	-5.04232e-15	
0.00803	0.0504326	0.0504326	5.04294e-15	-5.04294e-15	
0.008031	0.0504388	0.0504388	5.04357e-15	-5.04357e-15	
0.008032	0.0504451	0.0504451	5.0442e-15	-5.0442e-15	
0.008033	0.0504514	0.0504514	5.04483e-15	-5.04483e-15	
0.008034	0.0504577	0.0504577	5.04545e-15	-5.04545e-15	
0.008035	0.050464	0.050464	5.04608e-15	-5.04608e-15	
0.008036	0.0504702	0.0504702	5.04671e-15	-5.04671e-15	
0.008037	0.0504765	0.0504765	5.04734e-15	-5.04734e-15	
0.008038	0.0504828	0.0504828	5.04796e-15	-5.04796e-15	
0.008039	0.0504891	0.0504891	5.04859e-15	-5.04859e-15	
0.00804	0.0504953	0.0504953	5.04922e-15	-5.04922e-15	
0.008041	0.0505016	0.0505016	5.04985e-15	-5.04985e-15	
0.008042	0.0505079	0.0505079	5.05047e-15	-5.05047e-15	
0.008043	0.0505142	0.0505142	5.0511e-15	-5.0511e-15	
0.008044	0.0505204	0.0505204	5.05173e-15	-5.05173e-15	
0.008045	0.0505267	0.0505267	5.05236e-15	-5.05236e-15	
0.008046	0.050533	0.050533	5.05298e-15	-5.05298e-15	
0.008047	0.0505393	0.0505393	5.05361e-15	-5.05361e-15	
0.008048	0.0505455	0.0505455	5.05424e-15	-5.05424e-15	
0.008049	0.0505518	0.0505518	5.05487e-15	-5.05487e-15	
0.00805	0.0505581	0.0505581	5.05549e-15	-5.05549e-15	
0.008051	0.0505644	0.0505644	5.05612e-15	-5.05612e-15	
0.008052	0.0505706	0.0505706	5.05675e-15	-5.05675e-15	
0.008053	0.0505769	0.0505769	5.05738e-15	-5.05738e-15	
0.008054	0.0505832	0.0505832	5.058e-15	-5.058e-15	
0.008055	0.0505895	0.0505895	5.05863e-15	-5.05863e-15	
0.008056	0.0505957	0.0505957	5.05926e-15	-5.05926e-15	
0.008057	0.050602	0.050602	5.05989e-15	-5.05989e-15	
0.008058	0.0506083	0.0506083	5.06051e-15	-5.06051e-15	
0.008059	0.0506146	0.0506146	5.06114e-15	-5.06114e-15	
0.00806	0.0506208	0.0506208	5.06177e-15	-5.06177e-15	
0.008061	0.0506271	0.0506271	5.0624e-15	-5.0624e-15	
0.008062	0.0506334	0.0506334	5.06302e-15	-5.06302e-15	
0.008063	0.0506397	0.0506397	5.06365e-15	-5.06365e-15	
0.008064	0.0506459	0.0506459	5.06428e-15	-5.06428e-15	
0.008065	0.0506522	0.0506522	5.06491e-15	-5.06491e-15	
0.008066	0.0506585	0.0506585	5.06553e-15	-5.06553e-15	
0.008067	0.0506648	0.0506648	5.06616e-15	-5.06616e-15	
0.008068	0.050671	0.050671	5.06679e-15	-5.06679e-15	
0.008069	0.0506773	0.0506773	5.06742e-15	-5.06742e-15	
0.00807	0.0506836	0.0506836	5.06804e-15	-5.06804e-15	
0.008071	0.0506899	0.0506899	5.06867e-15	-5.06867e-15	
0.008072	0.0506961	0.0506961	5.0693e-15	-5.0693e-15	
0.008073	0.0507024	0.0507024	5.06993e-15	-5.06993e-15	
0.008074	0.0507087	0.0507087	5.07055e-15	-5.07055e-15	
0.008075	0.050715	0.050715	5.07118e-15	-5.07118e-15	
0.008076	0.0507212	0.0507212	5.07181e-15	-5.07181e-15	
0.008077	0.0507275	0.0507275	5.07244e-15	-5.07244e-15	
0.008078	0.0507338	0.0507338	5.07306e-15	-5.07306e-15	
0.008079	0.0507401	0.0507401	5.07369e-15	-5.07369e-15	
0.00808	0.0507463	0.0507463	5.07432e-15	-5.07432e-15	
0.008081	0.0507526	0.0507526	5.07495e-15	-5.07495e-15	
0.008082	0.0507589	0.0507589	5.07557e-15	-5.07557e-15	
0.008083	0.0507652	0.0507652	5.0762e-15	-5.0762e-15	
0.008084	0.0507714	0.0507714	5.07683e-15	-5.07683e-15	
0.008085	0.0507777	0.0507777	5.07746e-15	-5.07746e-15	
0.008086	0.050784	0.050784	5.07808e-15	-5.07808e-15	
0.008087	0.0507903	0.0507903	5.07871e-15	-5.07871e-15	
0.008088	0.0507965	0.0507965	5.07934e-15	-5.07934e-15	
0.008089	0.0508028	0.0508028	5.07997e-15	-5.07997e-15	
0.00809	0.0508091	0.0508091	5.08059e-15	-5.08059e-15	
0.008091	0.0508154	0.0508154	5.08122e-15	-5.08122e-15	
0.008092	0.0508216	0.0508216	5.08185e-15	-5.08185e-15	
0.008093	0.0508279	0.0508279	5.08248e-15	-5.08248e-15	
0.008094	0.0508342	0.0508342	5.0831e-15	-5.0831e-15	
0.008095	0.0508405	0.0508405	5.08373e-15	-5.08373e-15	
0.008096	0.0508467	0.0508467	5.08436e-15	-5.08436e-15	
0.008097	0.050853	0.050853	5.08499e-15	-5.08499e-15	
0.008098	0.0508593	0.0508593	5.08561e-15	-5.08561e-15	
0.008099	0.0508656	0.0508656	5.08624e-15	-5.08624e-15	
0.0081	0.0508718	0.0508718	5.08687e-15	-5.08687e-15	
0.008101	0.0508781	0.0508781	5.0875e-15	-5.0875e-15	
0.008102	0.0508844	0.0508844	5.08812e-15	-5.08812e-15	
0.008103	0.0508907	0.0508907	5.08875e-15	-5.08875e-15	
0.008104	0.0508969	0.0508969	5.08938e-15	-5.08938e-15	
0.008105	0.0509032	0.0509032	5.09001e-15	-5.09001e-15	
0.008106	0.0509095	0.0509095	5.09063e-15	-5.09063e-15	
0.008107	0.0509158	0.0509158	5.09126e-15	-5.09126e-15	
0.008108	0.050922	0.050922	5.09189e-15	-5.09189e-15	
0.008109	0.0509283	0.0509283	5.09252e-15	-5.09252e-15	
0.00811	0.0509346	0.0509346	5.09314e-15	-5.09314e-15	
0.008111	0.0509409	0.0509409	5.09377e-15	-5.09377e-15	
0.008112	0.0509471	0.0509471	5.0944e-15	-5.0944e-15	
0.008113	0.0509534	0.0509534	5.09503e-15	-5.09503e-15	
0.008114	0.0509597	0.0509597	5.09565e-15	-5.09565e-15	
0.008115	0.050966	0.050966	5.09628e-15	-5.09628e-15	
0.008116	0.0509722	0.0509722	5.09691e-15	-5.09691e-15	
0.008117	0.0509785	0.0509785	5.09754e-15	-5.09754e-15	
0.008118	0.0509848	0.0509848	5.09816e-15	-5.09816e-15	
0.008119	0.0509911	0.0509911	5.09879e-15	-5.09879e-15	
0.00812	0.0509973	0.0509973	5.09942e-15	-5.09942e-15	
0.008121	0.0510036	0.0510036	5.10005e-15	-5.10005e-15	
0.008122	0.0510099	0.0510099	5.10067e-15	-5.10067e-15	
0.008123	0.0510162	0.0510162	5.1013e-15	-5.1013e-15	
0.008124	0.0510224	0.0510224	5.10193e-15	-5.10193e-15	
0.008125	0.0510287	0.0510287	5.10256e-15	-5.10256e-15	
0.008126	0.051035	0.051035	5.10318e-15	-5.10318e-15	
0.008127	0.0510413	0.0510413	5.10381e-15	-5.10381e-15	
0.008128	0.0510475	0.0510475	5.10444e-15	-5.10444e-15	
0.008129	0.0510538	0.0510538	5.10507e-15	-5.10507e-15	
0.00813	0.0510601	0.0510601	5.10569e-15	-5.10569e-15	
0.008131	0.0510664	0.0510664	5.10632e-15	-5.10632e-15	
0.008132	0.0510726	0.0510726	5.10695e-15	-5.10695e-15	
0.008133	0.0510789	0.0510789	5.10758e-15	-5.10758e-15	
0.008134	0.0510852	0.0510852	5.1082e-15	-5.1082e-15	
0.008135	0.0510915	0.0510915	5.10883e-15	-5.10883e-15	
0.008136	0.0510977	0.0510977	5.10946e-15	-5.10946e-15	
0.008137	0.051104	0.051104	5.11009e-15	-5.11009e-15	
0.008138	0.0511103	0.0511103	5.11071e-15	-5.11071e-15	
0.008139	0.0511166	0.0511166	5.11134e-15	-5.11134e-15	
0.00814	0.0511228	0.0511228	5.11197e-15	-5.11197e-15	
0.008141	0.0511291	0.0511291	5.1126e-15	-5.1126e-15	
0.008142	0.0511354	0.0511354	5.11322e-15	-5.11322e-15	
0.008143	0.0511417	0.0511417	5.11385e-15	-5.11385e-15	
0.008144	0.0511479	0.0511479	5.11448e-15	-5.11448e-15	
0.008145	0.0511542	0.0511542	5.11511e-15	-5.11511e-15	
0.008146	0.0511605	0.0511605	5.11573e-15	-5.11573e-15	
0.008147	0.0511668	0.0511668	5.11636e-15	-5.11636e-15	
0.008148	0.051173	0.051173	5.11699e-15	-5.11699e-15	
0.008149	0.0511793	0.0511793	5.11762e-15	-5.11762e-15	
0.00815	0.0511856	0.0511856	5.11824e-15	-5.11824e-15	
0.008151	0.0511919	0.0511919	5.11887e-15	-5.11887e-15	
0.008152	0.0511981	0.0511981	5.1195e-15	-5.1195e-15	
0.008153	0.0512044	0.0512044	5.12013e-15	-5.12013e-15	
0.008154	0.0512107	0.0512107	5.12075e-15	-5.12075e-15	
0.008155	0.051217	0.051217	5.12138e-15	-5.12138e-15	
0.008156	0.0512232	0.0512232	5.12201e-15	-5.12201e-15	
0.008157	0.0512295	0.0512295	5.12264e-15	-5.12264e-15	
0.008158	0.0512358	0.0512358	5.12326e-15	-5.12326e-15	
0.008159	0.0512421	0.0512421	5.12389e-15	-5.12389e-15	
0.00816	0.0512483	0.0512483	5.12452e-15	-5.12452e-15	
0.008161	0.0512546	0.0512546	5.12515e-15	-5.12515e-15	
0.008162	0.0512609	0.0512609	5.12577e-15	-5.12577e-15	
0.008163	0.0512672	0.0512672	5.1264e-15	-5.1264e-15	
0.008164	0.0512734	0.0512734	5.12703e-15	-5.12703e-15	
0.008165	0.0512797	0.0512797	5.12766e-15	-5.12766e-15	
0.008166	0.051286	0.051286	5.12828e-15	-5.12828e-15	
0.008167	0.0512923	0.0512923	5.12891e-15	-5.12891e-15	
0.008168	0.0512985	0.0512985	5.12954e-15	-5.12954e-15	
0.008169	0.0513048	0.0513048	5.13017e-15	-5.13017e-15	
0.00817	0.0513111	0.0513111	5.13079e-15	-5.13079e-15	
0.008171	0.0513174	0.0513174	5.13142e-15	-5.13142e-15	
0.008172	0.0513236	0.0513236	5.13205e-15	-5.13205e-15	
0.008173	0.0513299	0.0513299	5.13268e-15	-5.13268e-15	
0.008174	0.0513362	0.0513362	5.1333e-15	-5.1333e-15	
0.008175	0.0513425	0.0513425	5.13393e-15	-5.13393e-15	
0.008176	0.0513487	0.0513487	5.13456e-15	-5.13456e-15	
0.008177	0.051355	0.051355	5.13519e-15	-5.13519e-15	
0.008178	0.0513613	0.0513613	5.13581e-15	-5.13581e-15	
0.008179	0.0513676	0.0513676	5.13644e-15	-5.13644e-15	
0.00818	0.0513738	0.0513738	5.13707e-15	-5.13707e-15	
0.008181	0.0513801	0.0513801	5.1377e-15	-5.1377e-15	
0.008182	0.0513864	0.0513864	5.13832e-15	-5.13832e-15	
0.008183	0.0513927	0.0513927	5.13895e-15	-5.13895e-15	
0.008184	0.0513989	0.0513989	5.13958e-15	-5.13958e-15	
0.008185	0.0514052	0.0514052	5.14021e-15	-5.14021e-15	
0.008186	0.0514115	0.0514115	5.14083e-15	-5.14083e-15	
0.008187	0.0514178	0.0514178	5.14146e-15	-5.14146e-15	
0.008188	0.051424	0.051424	5.14209e-15	-5.14209e-15	
0.008189	0.0514303	0.0514303	5.14272e-15	-5.14272e-15	
0.00819	0.0514366	0.0514366	5.14334e-15	-5.14334e-15	
0.008191	0.0514429	0.0514429	5.14397e-15	-5.14397e-15	
0.008192	0.0514491	0.0514491	5.1446e-15	-5.1446e-15	
0.008193	0.0514554	0.0514554	5.14523e-15	-5.14523e-15	
0.008194	0.0514617	0.0514617	5.14585e-15	-5.14585e-15	
0.008195	0.051468	0.051468	5.14648e-15	-5.14648e-15	
0.008196	0.0514742	0.0514742	5.14711e-15	-5.14711e-15	
0.008197	0.0514805	0.0514805	5.14774e-15	-5.14774e-15	
0.008198	0.0514868	0.0514868	5.14836e-15	-5.14836e-15	
0.008199	0.0514931	0.0514931	5.14899e-15	-5.14899e-15	
0.0082	0.0514993	0.0514993	5.14962e-15	-5.14962e-15	
0.008201	0.0515056	0.0515056	5.15025e-15	-5.15025e-15	
0.008202	0.0515119	0.0515119	5.15087e-15	-5.15087e-15	
0.008203	0.0515182	0.0515182	5.1515e-15	-5.1515e-15	
0.008204	0.0515244	0.0515244	5.15213e-15	-5.15213e-15	
0.008205	0.0515307	0.0515307	5.15276e-15	-5.15276e-15	
0.008206	0.051537	0.051537	5.15338e-15	-5.15338e-15	
0.008207	0.0515433	0.0515433	5.15401e-15	-5.15401e-15	
0.008208	0.0515495	0.0515495	5.15464e-15	-5.15464e-15	
0.008209	0.0515558	0.0515558	5.15527e-15	-5.15527e-15	
0.00821	0.0515621	0.0515621	5.15589e-15	-5.15589e-15	
0.008211	0.0515684	0.0515684	5.15652e-15	-5.15652e-15	
0.008212	0.0515746	0.0515746	5.15715e-15	-5.15715e-15	
0.008213	0.0515809	0.0515809	5.15778e-15	-5.15778e-15	
0.008214	0.0515872	0.0515872	5.1584e-15	-5.1584e-15	
0.008215	0.0515935	0.0515935	5.15903e-15	-5.15903e-15	
0.008216	0.0515997	0.0515997	5.15966e-15	-5.15966e-15	
0.008217	0.051606	0.051606	5.16029e-15	-5.16029e-15	
0.008218	0.0516123	0.0516123	5.16091e-15	-5.16091e-15	
0.008219	0.0516185	0.0516185	5.16154e-15	-5.16154e-15	
0.00822	0.0516248	0.0516248	5.16217e-15	-5.16217e-15	
0.008221	0.0516311	0.0516311	5.1628e-15	-5.1628e-15	
0.008222	0.0516374	0.0516374	5.16342e-15	-5.16342e-15	
0.008223	0.0516436	0.0516436	5.16405e-15	-5.16405e-15	
0.008224	0.0516499	0.0516499	5.16468e-15	-5.16468e-15	
0.008225	0.0516562	0.0516562	5.16531e-15	-5.16531e-15	
0.008226	0.0516625	0.0516625	5.16593e-15	-5.16593e-15	
0.008227	0.0516687	0.0516687	5.16656e-15	-5.16656e-15	
0.008228	0.051675	0.051675	5.16719e-15	-5.16719e-15	
0.008229	0.0516813	0.0516813	5.16782e-15	-5.16782e-15	
0.00823	0.0516876	0.0516876	5.16844e-15	-5.16844e-15	
0.008231	0.0516938	0.0516938	5.16907e-15	-5.16907e-15	
0.008232	0.0517001	0.0517001	5.1697e-15	-5.1697e-15	
0.008233	0.0517064	0.0517064	5.17033e-15	-5.17033e-15	
0.008234	0.0517127	0.0517127	5.17095e-15	-5.17095e-15	
0.008235	0.0517189	0.0517189	5.17158e-15	-5.17158e-15	
0.008236	0.0517252	0.0517252	5.17221e-15	-5.17221e-15	
0.008237	0.0517315	0.0517315	5.17284e-15	-5.17284e-15	
0.008238	0.0517378	0.0517378	5.17346e-15	-5.17346e-15	
0.008239	0.051744	0.051744	5.17409e-15	-5.17409e-15	
0.00824	0.0517503	0.0517503	5.17472e-15	-5.17472e-15	
0.008241	0.0517566	0.0517566	5.17535e-15	-5.17535e-15	
0.008242	0.0517629	0.0517629	5.17597e-15	-5.17597e-15	
0.008243	0.0517691	0.0517691	5.1766e-15	-5.1766e-15	
0.008244	0.0517754	0.0517754	5.17723e-15	-5.17723e-15	
0.008245	0.0517817	0.0517817	5.17786e-15	-5.17786e-15	
0.008246	0.051788	0.051788	5.17848e-15	-5.17848e-15	
0.008247	0.0517942	0.0517942	5.17911e-15	-5.17911e-15	
0.008248	0.0518005	0.0518005	5.17974e-15	-5.17974e-15	
0.008249	0.0518068	0.0518068	5.18037e-15	-5.18037e-15	
0.00825	0.0518131	0.0518131	5.18099e-15	-5.18099e-15	
0.008251	0.0518193	0.0518193	5.18162e-15	-5.18162e-15	
0.008252	0.0518256	0.0518256	5.18225e-15	-5.18225e-15	
0.008253	0.0518319	0.0518319	5.18288e-15	-5.18288e-15	
0.008254	0.0518382	0.0518382	5.1835e-15	-5.1835e-15	
0.008255	0.0518444	0.0518444	5.18413e-15	-5.18413e-15	
0.008256	0.0518507	0.0518507	5.18476e-15	-5.18476e-15	
0.008257	0.051857	0.051857	5.18539e-15	-5.18539e-15	
0.008258	0.0518633	0.0518633	5.18601e-15	-5.18601e-15	
0.008259	0.0518695	0.0518695	5.18664e-15	-5.18664e-15	
0.00826	0.0518758	0.0518758	5.18727e-15	-5.18727e-15	
0.008261	0.0518821	0.0518821	5.1879e-15	-5.1879e-15	
0.008262	0.0518884	0.0518884	5.18852e-15	-5.18852e-15	
0.008263	0.0518946	0.0518946	5.18915e-15	-5.18915e-15	
0.008264	0.0519009	0.0519009	5.18978e-15	-5.18978e-15	
0.008265	0.0519072	0.0519072	5.19041e-15	-5.19041e-15	
0.008266	0.0519135	0.0519135	5.19103e-15	-5.19103e-15	
0.008267	0.0519197	0.0519197	5.19166e-15	-5.19166e-15	
0.008268	0.051926	0.051926	5.19229e-15	-5.19229e-15	
0.008269	0.0519323	0.0519323	5.19292e-15	-5.19292e-15	
0.00827	0.0519386	0.0519386	5.19354e-15	-5.19354e-15	
0.008271	0.0519448	0.0519448	5.19417e-15	-5.19417e-15	
0.008272	0.0519511	0.0519511	5.1948e-15	-5.1948e-15	
0.008273	0.0519574	0.0519574	5.19542e-15	-5.19542e-15	
0.008274	0.0519637	0.0519637	5.19605e-15	-5.19605e-15	
0.008275	0.0519699	0.0519699	5.19668e-15	-5.19668e-15	
0.008276	0.0519762	0.0519762	5.19731e-15	-5.19731e-15	
0.008277	0.0519825	0.0519825	5.19793e-15	-5.19793e-15	
0.008278	0.0519888	0.0519888	5.19856e-15	-5.19856e-15	
0.008279	0.051995	0.051995	5.19919e-15	-5.19919e-15	
0.00828	0.0520013	0.0520013	5.19982e-15	-5.19982e-15	
0.008281	0.0520076	0.0520076	5.20044e-15	-5.20044e-15	
0.008282	0.0520139	0.0520139	5.20107e-15	-5.20107e-15	
0.008283	0.0520201	0.0520201	5.2017e-15	-5.2017e-15	
0.008284	0.0520264	0.0520264	5.20233e-15	-5.20233e-15	
0.008285	0.0520327	0.0520327	5.20295e-15	-5.20295e-15	
0.008286	0.052039	0.052039	5.20358e-15	-5.20358e-15	
0.008287	0.0520452	0.0520452	5.20421e-15	-5.20421e-15	
0.008288	0.0520515	0.0520515	5.20484e-15	-5.20484e-15	
0.008289	0.0520578	0.0520578	5.20546e-15	-5.20546e-15	
0.00829	0.0520641	0.0520641	5.20609e-15	-5.20609e-15	
0.008291	0.0520703	0.0520703	5.20672e-15	-5.20672e-15	
0.008292	0.0520766	0.0520766	5.20735e-15	-5.20735e-15	
0.008293	0.0520829	0.0520829	5.20797e-15	-5.20797e-15	
0.008294	0.0520892	0.0520892	5.2086e-15	-5.2086e-15	
0.008295	0.0520954	0.0520954	5.20923e-15	-5.20923e-15	
0.008296	0.0521017	0.0521017	5.20986e-15	-5.20986e-15	
0.008297	0.052108	0.052108	5.21048e-15	-5.21048e-15	
0.008298	0.0521143	0.0521143	5.21111e-15	-5.21111e-15	
0.008299	0.0521205	0.0521205	5.21174e-15	-5.21174e-15	
0.0083	0.0521268	0.0521268	5.21237e-15	-5.21237e-15	
0.008301	0.0521331	0.0521331	5.21299e-15	-5.21299e-15	
0.008302	0.0521394	0.0521394	5.21362e-15	-5.21362e-15	
0.008303	0.0521456	0.0521456	5.21425e-15	-5.21425e-15	
0.008304	0.0521519	0.0521519	5.21488e-15	-5.21488e-15	
0.008305	0.0521582	0.0521582	5.2155e-15	-5.2155e-15	
0.008306	0.0521645	0.0521645	5.21613e-15	-5.21613e-15	
0.008307	0.0521707	0.0521707	5.21676e-15	-5.21676e-15	
0.008308	0.052177	0.052177	5.21739e-15	-5.21739e-15	
0.008309	0.0521833	0.0521833	5.21801e-15	-5.21801e-15	
0.00831	0.0521895	0.0521895	5.21864e-15	-5.21864e-15	
0.008311	0.0521958	0.0521958	5.21927e-15	-5.21927e-15	
0.008312	0.0522021	0.0522021	5.2199e-15	-5.2199e-15	
0.008313	0.0522084	0.0522084	5.22052e-15	-5.22052e-15	
0.008314	0.0522146	0.0522146	5.22115e-15	-5.22115e-15	
0.008315	0.0522209	0.0522209	5.22178e-15	-5.22178e-15	
0.008316	0.0522272	0.0522272	5.22241e-15	-5.22241e-15	
0.008317	0.0522335	0.0522335	5.22303e-15	-5.22303e-15	
0.008318	0.0522397	0.0522397	5.22366e-15	-5.22366e-15	
0.008319	0.052246	0.052246	5.22429e-15	-5.22429e-15	
0.00832	0.0522523	0.0522523	5.22492e-15	-5.22492e-15	
0.008321	0.0522586	0.0522586	5.22554e-15	-5.22554e-15	
0.008322	0.0522648	0.0522648	5.22617e-15	-5.22617e-15	
0.008323	0.0522711	0.0522711	5.2268e-15	-5.2268e-15	
0.008324	0.0522774	0.0522774	5.22743e-15	-5.22743e-15	
0.008325	0.0522837	0.0522837	5.22805e-15	-5.22805e-15	
0.008326	0.0522899	0.0522899	5.22868e-15	-5.22868e-15	
0.008327	0.0522962	0.0522962	5.22931e-15	-5.22931e-15	
0.008328	0.0523025	0.0523025	5.22994e-15	-5.22994e-15	
0.008329	0.0523088	0.0523088	5.23056e-15	-5.23056e-15	
0.00833	0.052315	0.052315	5.23119e-15	-5.23119e-15	
0.008331	0.0523213	0.0523213	5.23182e-15	-5.23182e-15	
0.008332	0.0523276	0.0523276	5.23245e-15	-5.23245e-15	
0.008333	0.0523339	0.0523339	5.23307e-15	-5.23307e-15	
0.008334	0.0523401	0.0523401	5.2337e-15	-5.2337e-15	
0.008335	0.0523464	0.0523464	5.23433e-15	-5.23433e-15	
0.008336	0.0523527	0.0523527	5.23496e-15	-5.23496e-15	
0.008337	0.052359	0.052359	5.23558e-15	-5.23558e-15	
0.008338	0.0523652	0.0523652	5.23621e-15	-5.23621e-15	
0.008339	0.0523715	0.0523715	5.23684e-15	-5.23684e-15	
0.00834	0.0523778	0.0523778	5.23746e-15	-5.23746e-15	
0.008341	0.0523841	0.0523841	5.23809e-15	-5.23809e-15	
0.008342	0.0523903	0.0523903	5.23872e-15	-5.23872e-15	
0.008343	0.0523966	0.0523966	5.23935e-15	-5.23935e-15	
0.008344	0.0524029	0.0524029	5.23997e-15	-5.23997e-15	
0.008345	0.0524092	0.0524092	5.2406e-15	-5.2406e-15	
0.008346	0.0524154	0.0524154	5.24123e-15	-5.24123e-15	
0.008347	0.0524217	0.0524217	5.24186e-15	-5.24186e-15	
0.008348	0.052428	0.052428	5.24248e-15	-5.24248e-15	
0.008349	0.0524343	0.0524343	5.24311e-15	-5.24311e-15	
0.00835	0.0524405	0.0524405	5.24374e-15	-5.24374e-15	
0.008351	0.0524468	0.0524468	5.24437e-15	-5.24437e-15	
0.008352	0.0524531	0.0524531	5.24499e-15	-5.24499e-15	
0.008353	0.0524594	0.0524594	5.24562e-15	-5.24562e-15	
0.008354	0.0524656	0.0524656	5.24625e-15	-5.24625e-15	
0.008355	0.0524719	0.0524719	5.24688e-15	-5.24688e-15	
0.008356	0.0524782	0.0524782	5.2475e-15	-5.2475e-15	
0.008357	0.0524845	0.0524845	5.24813e-15	-5.24813e-15	
0.008358	0.0524907	0.0524907	5.24876e-15	-5.24876e-15	
0.008359	0.052497	0.052497	5.24939e-15	-5.24939e-15	
0.00836	0.0525033	0.0525033	5.25001e-15	-5.25001e-15	
0.008361	0.0525096	0.0525096	5.25064e-15	-5.25064e-15	
0.008362	0.0525158	0.0525158	5.25127e-15	-5.25127e-15	
0.008363	0.0525221	0.0525221	5.2519e-15	-5.2519e-15	
0.008364	0.0525284	0.0525284	5.25252e-15	-5.25252e-15	
0.008365	0.0525347	0.0525347	5.25315e-15	-5.25315e-15	
0.008366	0.0525409	0.0525409	5.25378e-15	-5.25378e-15	
0.008367	0.0525472	0.0525472	5.25441e-15	-5.25441e-15	
0.008368	0.0525535	0.0525535	5.25503e-15	-5.25503e-15	
0.008369	0.0525597	0.0525597	5.25566e-15	-5.25566e-15	
0.00837	0.052566	0.052566	5.25629e-15	-5.25629e-15	
0.008371	0.0525723	0.0525723	5.25692e-15	-5.25692e-15	
0.008372	0.0525786	0.0525786	5.25754e-15	-5.25754e-15	
0.008373	0.0525848	0.0525848	5.25817e-15	-5.25817e-15	
0.008374	0.0525911	0.0525911	5.2588e-15	-5.2588e-15	
0.008375	0.0525974	0.0525974	5.25943e-15	-5.25943e-15	
0.008376	0.0526037	0.0526037	5.26005e-15	-5.26005e-15	
0.008377	0.0526099	0.0526099	5.26068e-15	-5.26068e-15	
0.008378	0.0526162	0.0526162	5.26131e-15	-5.26131e-15	
0.008379	0.0526225	0.0526225	5.26194e-15	-5.26194e-15	
0.00838	0.0526288	0.0526288	5.26256e-15	-5.26256e-15	
0.008381	0.052635	0.052635	5.26319e-15	-5.26319e-15	
0.008382	0.0526413	0.0526413	5.26382e-15	-5.26382e-15	
0.008383	0.0526476	0.0526476	5.26445e-15	-5.26445e-15	
0.008384	0.0526539	0.0526539	5.26507e-15	-5.26507e-15	
0.008385	0.0526601	0.0526601	5.2657e-15	-5.2657e-15	
0.008386	0.0526664	0.0526664	5.26633e-15	-5.26633e-15	
0.008387	0.0526727	0.0526727	5.26696e-15	-5.26696e-15	
0.008388	0.052679	0.052679	5.26758e-15	-5.26758e-15	
0.008389	0.0526852	0.0526852	5.26821e-15	-5.26821e-15	
0.00839	0.0526915	0.0526915	5.26884e-15	-5.26884e-15	
0.008391	0.0526978	0.0526978	5.26946e-15	-5.26946e-15	
0.008392	0.0527041	0.0527041	5.27009e-15	-5.27009e-15	
0.008393	0.0527103	0.0527103	5.27072e-15	-5.27072e-15	
