t	1	2	jV0100	
0.633	-0.741742	-0.370871	1.11261	
0.634	-0.745941	-0.372971	1.11891	
0.635	-0.750111	-0.375056	1.12517	
0.636	-0.754251	-0.377126	1.13138	
0.637	-0.758362	-0.379181	1.13754	
0.638	-0.762443	-0.381221	1.14366	
0.639	-0.766493	-0.383247	1.14974	
0.64	-0.770513	-0.385257	1.15577	
0.641	-0.774503	-0.387252	1.16175	
0.642	-0.778462	-0.389231	1.16769	
0.643	-0.782391	-0.391195	1.17359	
0.644	-0.786288	-0.393144	1.17943	
0.645	-0.790155	-0.395078	1.18523	
0.646	-0.79399	-0.396995	1.19099	
0.647	-0.797794	-0.398897	1.19669	
0.648	-0.801567	-0.400783	1.20235	
0.649	-0.805308	-0.402654	1.20796	
0.65	-0.809017	-0.404508	1.21353	
0.651	-0.812694	-0.406347	1.21904	
0.652	-0.816339	-0.40817	1.22451	
0.653	-0.819952	-0.409976	1.22993	
0.654	-0.823533	-0.411766	1.2353	
0.655	-0.827081	-0.41354	1.24062	
0.656	-0.830596	-0.415298	1.24589	
0.657	-0.834078	-0.417039	1.25112	
0.658	-0.837528	-0.418764	1.25629	
0.659	-0.840945	-0.420472	1.26142	
0.66	-0.844328	-0.422164	1.26649	
0.661	-0.847678	-0.423839	1.27152	
0.662	-0.850994	-0.425497	1.27649	
0.663	-0.854277	-0.427139	1.28142	
0.664	-0.857527	-0.428763	1.28629	
0.665	-0.860742	-0.430371	1.29111	
0.666	-0.863923	-0.431962	1.29589	
0.667	-0.867071	-0.433535	1.30061	
0.668	-0.870184	-0.435092	1.30528	
0.669	-0.873262	-0.436631	1.30989	
0.67	-0.876307	-0.438153	1.31446	
0.671	-0.879316	-0.439658	1.31897	
0.672	-0.882291	-0.441146	1.32344	
0.673	-0.885231	-0.442616	1.32785	
0.674	-0.888136	-0.444068	1.3322	
0.675	-0.891007	-0.445503	1.33651	
0.676	-0.893841	-0.446921	1.34076	
0.677	-0.896641	-0.448321	1.34496	
0.678	-0.899405	-0.449703	1.34911	
0.679	-0.902134	-0.451067	1.3532	
0.68	-0.904827	-0.452414	1.35724	
0.681	-0.907484	-0.453742	1.36123	
0.682	-0.910106	-0.455053	1.36516	
0.683	-0.912692	-0.456346	1.36904	
0.684	-0.915241	-0.457621	1.37286	
0.685	-0.917755	-0.458877	1.37663	
0.686	-0.920232	-0.460116	1.38035	
0.687	-0.922673	-0.461336	1.38401	
0.688	-0.925077	-0.462539	1.38762	
0.689	-0.927445	-0.463723	1.39117	
0.69	-0.929776	-0.464888	1.39466	
0.691	-0.932071	-0.466036	1.39811	
0.692	-0.934329	-0.467164	1.40149	
0.693	-0.93655	-0.468275	1.40482	
0.694	-0.938734	-0.469367	1.4081	
0.695	-0.940881	-0.47044	1.41132	
0.696	-0.942991	-0.471495	1.41449	
0.697	-0.945063	-0.472532	1.41759	
0.698	-0.947098	-0.473549	1.42065	
0.699	-0.949096	-0.474548	1.42364	
0.7	-0.951057	-0.475528	1.42658	
0.701	-0.952979	-0.47649	1.42947	
0.702	-0.954865	-0.477432	1.4323	
0.703	-0.956712	-0.478356	1.43507	
0.704	-0.958522	-0.479261	1.43778	
0.705	-0.960294	-0.480147	1.44044	
0.706	-0.962028	-0.481014	1.44304	
0.707	-0.963724	-0.481862	1.44559	
0.708	-0.965382	-0.482691	1.44807	
0.709	-0.967001	-0.483501	1.4505	
0.71	-0.968583	-0.484292	1.45287	
0.711	-0.970127	-0.485063	1.45519	
0.712	-0.971632	-0.485816	1.45745	
0.713	-0.973099	-0.486549	1.45965	
0.714	-0.974527	-0.487263	1.46179	
0.715	-0.975917	-0.487958	1.46388	
0.716	-0.977268	-0.488634	1.4659	
0.717	-0.978581	-0.48929	1.46787	
0.718	-0.979855	-0.489928	1.46978	
0.719	-0.981091	-0.490545	1.47164	
0.72	-0.982287	-0.491144	1.47343	
0.721	-0.983445	-0.491723	1.47517	
0.722	-0.984564	-0.492282	1.47685	
0.723	-0.985645	-0.492822	1.47847	
0.724	-0.986686	-0.493343	1.48003	
0.725	-0.987688	-0.493844	1.48153	
0.726	-0.988652	-0.494326	1.48298	
0.727	-0.989576	-0.494788	1.48436	
0.728	-0.990461	-0.495231	1.48569	
0.729	-0.991308	-0.495654	1.48696	
0.73	-0.992115	-0.496057	1.48817	
0.731	-0.992883	-0.496441	1.48932	
0.732	-0.993611	-0.496806	1.49042	
0.733	-0.994301	-0.49715	1.49145	
0.734	-0.994951	-0.497476	1.49243	
0.735	-0.995562	-0.497781	1.49334	
0.736	-0.996134	-0.498067	1.4942	
0.737	-0.996666	-0.498333	1.495	
0.738	-0.997159	-0.498579	1.49574	
0.739	-0.997613	-0.498806	1.49642	
0.74	-0.998027	-0.499013	1.49704	
0.741	-0.998402	-0.499201	1.4976	
0.742	-0.998737	-0.499368	1.49811	
0.743	-0.999033	-0.499516	1.49855	
0.744	-0.999289	-0.499645	1.49893	
0.745	-0.999507	-0.499753	1.49926	
0.746	-0.999684	-0.499842	1.49953	
0.747	-0.999822	-0.499911	1.49973	
0.748	-0.999921	-0.499961	1.49988	
0.749	-0.99998	-0.49999	1.49997	
0.75	-1	-0.5	1.5	
0.751	-0.99998	-0.49999	1.49997	
0.752	-0.999921	-0.499961	1.49988	
0.753	-0.999822	-0.499911	1.49973	
0.754	-0.999684	-0.499842	1.49953	
0.755	-0.999507	-0.499753	1.49926	
0.756	-0.999289	-0.499645	1.49893	
0.757	-0.999033	-0.499516	1.49855	
0.758	-0.998737	-0.499368	1.49811	
0.759	-0.998402	-0.499201	1.4976	
0.76	-0.998027	-0.499013	1.49704	
0.761	-0.997613	-0.498806	1.49642	
0.762	-0.997159	-0.498579	1.49574	
0.763	-0.996666	-0.498333	1.495	
0.764	-0.996134	-0.498067	1.4942	
0.765	-0.995562	-0.497781	1.49334	
0.766	-0.994951	-0.497476	1.49243	
0.767	-0.994301	-0.49715	1.49145	
0.768	-0.993611	-0.496806	1.49042	
0.769	-0.992883	-0.496441	1.48932	
0.77	-0.992115	-0.496057	1.48817	
0.771	-0.991308	-0.495654	1.48696	
0.772	-0.990461	-0.495231	1.48569	
0.773	-0.989576	-0.494788	1.48436	
0.774	-0.988652	-0.494326	1.48298	
0.775	-0.987688	-0.493844	1.48153	
0.776	-0.986686	-0.493343	1.48003	
0.777	-0.985645	-0.492822	1.47847	
0.778	-0.984564	-0.492282	1.47685	
0.779	-0.983445	-0.491723	1.47517	
0.78	-0.982287	-0.491144	1.47343	
0.781	-0.981091	-0.490545	1.47164	
0.782	-0.979855	-0.489928	1.46978	
0.783	-0.978581	-0.48929	1.46787	
0.784	-0.977268	-0.488634	1.4659	
0.785	-0.975917	-0.487958	1.46388	
0.786	-0.974527	-0.487263	1.46179	
0.787	-0.973099	-0.486549	1.45965	
0.788	-0.971632	-0.485816	1.45745	
0.789	-0.970127	-0.485063	1.45519	
0.79	-0.968583	-0.484292	1.45287	
0.791	-0.967001	-0.483501	1.4505	
0.792	-0.965382	-0.482691	1.44807	
0.793	-0.963724	-0.481862	1.44559	
0.794	-0.962028	-0.481014	1.44304	
0.795	-0.960294	-0.480147	1.44044	
0.796	-0.958522	-0.479261	1.43778	
0.797	-0.956712	-0.478356	1.43507	
0.798	-0.954865	-0.477432	1.4323	
0.799	-0.952979	-0.47649	1.42947	
0.8	-0.951057	-0.475528	1.42658	
0.801	-0.949096	-0.474548	1.42364	
0.802	-0.947098	-0.473549	1.42065	
0.803	-0.945063	-0.472532	1.41759	
0.804	-0.942991	-0.471495	1.41449	
0.805	-0.940881	-0.47044	1.41132	
0.806	-0.938734	-0.469367	1.4081	
0.807	-0.93655	-0.468275	1.40482	
0.808	-0.934329	-0.467164	1.40149	
0.809	-0.932071	-0.466036	1.39811	
0.81	-0.929776	-0.464888	1.39466	
0.811	-0.927445	-0.463723	1.39117	
0.812	-0.925077	-0.462539	1.38762	
0.813	-0.922673	-0.461336	1.38401	
0.814	-0.920232	-0.460116	1.38035	
0.815	-0.917755	-0.458877	1.37663	
0.816	-0.915241	-0.457621	1.37286	
0.817	-0.912692	-0.456346	1.36904	
0.818	-0.910106	-0.455053	1.36516	
0.819	-0.907484	-0.453742	1.36123	
0.82	-0.904827	-0.452414	1.35724	
0.821	-0.902134	-0.451067	1.3532	
0.822	-0.899405	-0.449703	1.34911	
0.823	-0.896641	-0.448321	1.34496	
0.824	-0.893841	-0.446921	1.34076	
0.825	-0.891007	-0.445503	1.33651	
0.826	-0.888136	-0.444068	1.3322	
0.827	-0.885231	-0.442616	1.32785	
0.828	-0.882291	-0.441146	1.32344	
0.829	-0.879316	-0.439658	1.31897	
0.83	-0.876307	-0.438153	1.31446	
0.831	-0.873262	-0.436631	1.30989	
0.832	-0.870184	-0.435092	1.30528	
0.833	-0.867071	-0.433535	1.30061	
0.834	-0.863923	-0.431962	1.29589	
0.835	-0.860742	-0.430371	1.29111	
0.836	-0.857527	-0.428763	1.28629	
0.837	-0.854277	-0.427139	1.28142	
0.838	-0.850994	-0.425497	1.27649	
0.839	-0.847678	-0.423839	1.27152	
0.84	-0.844328	-0.422164	1.26649	
0.841	-0.840945	-0.420472	1.26142	
0.842	-0.837528	-0.418764	1.25629	
0.843	-0.834078	-0.417039	1.25112	
0.844	-0.830596	-0.415298	1.24589	
0.845	-0.827081	-0.41354	1.24062	
0.846	-0.823533	-0.411766	1.2353	
0.847	-0.819952	-0.409976	1.22993	
0.848	-0.816339	-0.40817	1.22451	
0.849	-0.812694	-0.406347	1.21904	
0.85	-0.809017	-0.404508	1.21353	
0.851	-0.805308	-0.402654	1.20796	
0.852	-0.801567	-0.400783	1.20235	
0.853	-0.797794	-0.398897	1.19669	
0.854	-0.79399	-0.396995	1.19099	
0.855	-0.790155	-0.395078	1.18523	
0.856	-0.786288	-0.393144	1.17943	
0.857	-0.782391	-0.391195	1.17359	
0.858	-0.778462	-0.389231	1.16769	
0.859	-0.774503	-0.387252	1.16175	
0.86	-0.770513	-0.385257	1.15577	
0.861	-0.766493	-0.383247	1.14974	
0.862	-0.762443	-0.381221	1.14366	
0.863	-0.758362	-0.379181	1.13754	
0.864	-0.754251	-0.377126	1.13138	
0.865	-0.750111	-0.375056	1.12517	
0.866	-0.745941	-0.372971	1.11891	
0.867	-0.741742	-0.370871	1.11261	
0.868	-0.737513	-0.368757	1.10627	
0.869	-0.733255	-0.366628	1.09988	
0.87	-0.728969	-0.364484	1.09345	
0.871	-0.724653	-0.362327	1.08698	
0.872	-0.720309	-0.360155	1.08046	
0.873	-0.715936	-0.357968	1.0739	
0.874	-0.711536	-0.355768	1.0673	
0.875	-0.707107	-0.353553	1.06066	
0.876	-0.70265	-0.351325	1.05397	
0.877	-0.698165	-0.349083	1.04725	
0.878	-0.693653	-0.346827	1.04048	
0.879	-0.689114	-0.344557	1.03367	
0.88	-0.684547	-0.342274	1.02682	
0.881	-0.679953	-0.339977	1.01993	
0.882	-0.675333	-0.337666	1.013	
0.883	-0.670686	-0.335343	1.00603	
0.884	-0.666012	-0.333006	0.999018	
0.885	-0.661312	-0.330656	0.991968	
0.886	-0.656586	-0.328293	0.984879	
0.887	-0.651834	-0.325917	0.977751	
0.888	-0.647056	-0.323528	0.970584	
0.889	-0.642253	-0.321126	0.963379	
0.89	-0.637424	-0.318712	0.956136	
0.891	-0.63257	-0.316285	0.948855	
0.892	-0.627691	-0.313846	0.941537	
0.893	-0.622788	-0.311394	0.934182	
0.894	-0.61786	-0.30893	0.926789	
0.895	-0.612907	-0.306454	0.919361	
0.896	-0.60793	-0.303965	0.911895	
0.897	-0.60293	-0.301465	0.904394	
0.898	-0.597905	-0.298952	0.896857	
0.899	-0.592857	-0.296428	0.889285	
0.9	-0.587785	-0.293893	0.881678	
0.901	-0.58269	-0.291345	0.874036	
0.902	-0.577573	-0.288786	0.866359	
0.903	-0.572432	-0.286216	0.858648	
0.904	-0.567269	-0.283634	0.850903	
0.905	-0.562083	-0.281042	0.843125	
0.906	-0.556876	-0.278438	0.835313	
0.907	-0.551646	-0.275823	0.827469	
0.908	-0.546394	-0.273197	0.819592	
0.909	-0.541121	-0.270561	0.811682	
0.91	-0.535827	-0.267913	0.80374	
0.911	-0.530511	-0.265256	0.795767	
0.912	-0.525175	-0.262587	0.787762	
0.913	-0.519817	-0.259909	0.779726	
0.914	-0.51444	-0.25722	0.771659	
0.915	-0.509041	-0.254521	0.763562	
0.916	-0.503623	-0.251812	0.755435	
0.917	-0.498185	-0.249093	0.747278	
0.918	-0.492727	-0.246364	0.739091	
0.919	-0.48725	-0.243625	0.730875	
0.92	-0.481754	-0.240877	0.722631	
0.921	-0.476238	-0.238119	0.714357	
0.922	-0.470704	-0.235352	0.706056	
0.923	-0.465151	-0.232576	0.697727	
0.924	-0.45958	-0.22979	0.68937	
0.925	-0.45399	-0.226995	0.680986	
0.926	-0.448383	-0.224192	0.672575	
0.927	-0.442758	-0.221379	0.664137	
0.928	-0.437116	-0.218558	0.655674	
0.929	-0.431456	-0.215728	0.647184	
0.93	-0.425779	-0.21289	0.638669	
0.931	-0.420086	-0.210043	0.630129	
0.932	-0.414376	-0.207188	0.621563	
0.933	-0.408649	-0.204325	0.612974	
0.934	-0.402906	-0.201453	0.60436	
0.935	-0.397148	-0.198574	0.595722	
0.936	-0.391374	-0.195687	0.587061	
0.937	-0.385584	-0.192792	0.578376	
0.938	-0.379779	-0.18989	0.569669	
0.939	-0.373959	-0.18698	0.560939	
0.94	-0.368125	-0.184062	0.552187	
0.941	-0.362275	-0.181138	0.543413	
0.942	-0.356412	-0.178206	0.534618	
0.943	-0.350534	-0.175267	0.525801	
0.944	-0.344643	-0.172321	0.516964	
0.945	-0.338738	-0.169369	0.508107	
0.946	-0.33282	-0.16641	0.499229	
0.947	-0.326888	-0.163444	0.490332	
0.948	-0.320944	-0.160472	0.481415	
0.949	-0.314987	-0.157493	0.47248	
0.95	-0.309017	-0.154508	0.463525	
0.951	-0.303035	-0.151518	0.454553	
0.952	-0.297042	-0.148521	0.445562	
0.953	-0.291036	-0.145518	0.436554	
0.954	-0.285019	-0.14251	0.427529	
0.955	-0.278991	-0.139496	0.418487	
0.956	-0.272952	-0.136476	0.409428	
0.957	-0.266902	-0.133451	0.400353	
0.958	-0.260842	-0.130421	0.391262	
0.959	-0.254771	-0.127385	0.382156	
0.96	-0.24869	-0.124345	0.373035	
0.961	-0.242599	-0.1213	0.363899	
0.962	-0.236499	-0.118249	0.354748	
0.963	-0.230389	-0.115195	0.345584	
0.964	-0.224271	-0.112135	0.336406	
0.965	-0.218143	-0.109072	0.327215	
0.966	-0.212007	-0.106004	0.318011	
0.967	-0.205863	-0.102931	0.308794	
0.968	-0.19971	-0.099855	0.299565	
0.969	-0.193549	-0.0967747	0.290324	
0.97	-0.187381	-0.0936907	0.281072	
0.971	-0.181206	-0.0906029	0.271809	
0.972	-0.175023	-0.0875115	0.262535	
0.973	-0.168833	-0.0844167	0.25325	
0.974	-0.162637	-0.0813186	0.243956	
0.975	-0.156434	-0.0782172	0.234652	
0.976	-0.150226	-0.0751128	0.225338	
0.977	-0.144011	-0.0720054	0.216016	
0.978	-0.13779	-0.0688951	0.206685	
0.979	-0.131564	-0.0657822	0.197347	
0.98	-0.125333	-0.0626666	0.188	
0.981	-0.119097	-0.0595486	0.178646	
0.982	-0.112856	-0.0564282	0.169285	
0.983	-0.106611	-0.0533056	0.159917	
0.984	-0.100362	-0.0501809	0.150543	
0.985	-0.0941083	-0.0470542	0.141162	
0.986	-0.0878512	-0.0439256	0.131777	
0.987	-0.0815906	-0.0407953	0.122386	
0.988	-0.0753268	-0.0376634	0.11299	
0.989	-0.06906	-0.03453	0.10359	
0.99	-0.0627905	-0.0313953	0.0941858	
0.991	-0.0565185	-0.0282593	0.0847778	
0.992	-0.0502443	-0.0251222	0.0753665	
0.993	-0.0439681	-0.0219841	0.0659522	
0.994	-0.0376902	-0.0188451	0.0565353	
0.995	-0.0314108	-0.0157054	0.0471161	
0.996	-0.0251301	-0.012565	0.0376951	
0.997	-0.0188484	-0.00942422	0.0282727	
0.998	-0.012566	-0.00628302	0.0188491	
0.999	-0.00628314	-0.00314157	0.00942472	
1	4.19596e-15	2.09798e-15	-6.29394e-15	
1.001	0.00628314	0.00314157	-0.00942472	
1.002	0.012566	0.00628302	-0.0188491	
1.003	0.0188484	0.00942422	-0.0282727	
1.004	0.0251301	0.012565	-0.0376951	
1.005	0.0314108	0.0157054	-0.0471161	
1.006	0.0376902	0.0188451	-0.0565353	
1.007	0.0439681	0.0219841	-0.0659522	
1.008	0.0502443	0.0251222	-0.0753665	
1.009	0.0565185	0.0282593	-0.0847778	
1.01	0.0627905	0.0313953	-0.0941858	
1.011	0.06906	0.03453	-0.10359	
1.012	0.0753268	0.0376634	-0.11299	
1.013	0.0815906	0.0407953	-0.122386	
1.014	0.0878512	0.0439256	-0.131777	
1.015	0.0941083	0.0470542	-0.141162	
1.016	0.100362	0.0501809	-0.150543	
1.017	0.106611	0.0533056	-0.159917	
1.018	0.112856	0.0564282	-0.169285	
1.019	0.119097	0.0595486	-0.178646	
1.02	0.125333	0.0626666	-0.188	
1.021	0.131564	0.0657822	-0.197347	
1.022	0.13779	0.0688951	-0.206685	
1.023	0.144011	0.0720054	-0.216016	
1.024	0.150226	0.0751128	-0.225338	
1.025	0.156434	0.0782172	-0.234652	
1.026	0.162637	0.0813186	-0.243956	
1.027	0.168833	0.0844167	-0.25325	
1.028	0.175023	0.0875115	-0.262535	
1.029	0.181206	0.0906029	-0.271809	
1.03	0.187381	0.0936907	-0.281072	
1.031	0.193549	0.0967747	-0.290324	
1.032	0.19971	0.099855	-0.299565	
1.033	0.205863	0.102931	-0.308794	
1.034	0.212007	0.106004	-0.318011	
1.035	0.218143	0.109072	-0.327215	
1.036	0.224271	0.112135	-0.336406	
1.037	0.230389	0.115195	-0.345584	
1.038	0.236499	0.118249	-0.354748	
1.039	0.242599	0.1213	-0.363899	
1.04	0.24869	0.124345	-0.373035	
1.041	0.254771	0.127385	-0.382156	
1.042	0.260842	0.130421	-0.391262	
1.043	0.266902	0.133451	-0.400353	
1.044	0.272952	0.136476	-0.409428	
1.045	0.278991	0.139496	-0.418487	
1.046	0.285019	0.14251	-0.427529	
1.047	0.291036	0.145518	-0.436554	
1.048	0.297042	0.148521	-0.445562	
1.049	0.303035	0.151518	-0.454553	
1.05	0.309017	0.154508	-0.463525	
1.051	0.314987	0.157493	-0.47248	
1.052	0.320944	0.160472	-0.481415	
1.053	0.326888	0.163444	-0.490332	
1.054	0.33282	0.16641	-0.499229	
1.055	0.338738	0.169369	-0.508107	
1.056	0.344643	0.172321	-0.516964	
1.057	0.350534	0.175267	-0.525801	
1.058	0.356412	0.178206	-0.534618	
1.059	0.362275	0.181138	-0.543413	
1.06	0.368125	0.184062	-0.552187	
1.061	0.373959	0.18698	-0.560939	
1.062	0.379779	0.18989	-0.569669	
1.063	0.385584	0.192792	-0.578376	
1.064	0.391374	0.195687	-0.587061	
1.065	0.397148	0.198574	-0.595722	
1.066	0.402906	0.201453	-0.60436	
1.067	0.408649	0.204325	-0.612974	
1.068	0.414376	0.207188	-0.621563	
1.069	0.420086	0.210043	-0.630129	
1.07	0.425779	0.21289	-0.638669	
1.071	0.431456	0.215728	-0.647184	
1.072	0.437116	0.218558	-0.655674	
1.073	0.442758	0.221379	-0.664137	
1.074	0.448383	0.224192	-0.672575	
1.075	0.45399	0.226995	-0.680986	
1.076	0.45958	0.22979	-0.68937	
1.077	0.465151	0.232576	-0.697727	
1.078	0.470704	0.235352	-0.706056	
1.079	0.476238	0.238119	-0.714357	
1.08	0.481754	0.240877	-0.722631	
1.081	0.48725	0.243625	-0.730875	
1.082	0.492727	0.246364	-0.739091	
1.083	0.498185	0.249093	-0.747278	
1.084	0.503623	0.251812	-0.755435	
1.085	0.509041	0.000508533	-0.50955	
1.086	0.51444	0.000513926	-0.514953	
1.087	0.519817	0.000519298	-0.520337	
1.088	0.525175	0.00052465	-0.525699	
1.089	0.530511	0.000529981	-0.531041	
1.09	0.535827	0.000535292	-0.536362	
1.091	0.541121	0.000540581	-0.541662	
1.092	0.546394	0.000545848	-0.54694	
1.093	0.551646	0.000551095	-0.552197	
1.094	0.556876	0.000556319	-0.557432	
1.095	0.562083	0.000561522	-0.562645	
1.096	0.567269	0.000566702	-0.567836	
1.097	0.572432	0.00057186	-0.573004	
1.098	0.577573	0.000576996	-0.57815	
1.099	0.58269	0.000582108	-0.583273	
1.1	0.587785	0.000587198	-0.588372	
1.101	0.592857	0.000592265	-0.593449	
1.102	0.597905	0.000597308	-0.598502	
1.103	0.60293	0.000602327	-0.603532	
1.104	0.60793	0.000607323	-0.608538	
1.105	0.612907	0.000612295	-0.613519	
1.106	0.61786	0.000617242	-0.618477	
1.107	0.622788	0.000622166	-0.62341	
1.108	0.627691	0.000627064	-0.628318	
1.109	0.63257	0.000631938	-0.633202	
1.11	0.637424	0.000636787	-0.638061	
1.111	0.642253	0.000641611	-0.642894	
1.112	0.647056	0.00064641	-0.647702	
1.113	0.651834	0.000651183	-0.652485	
1.114	0.656586	0.00065593	-0.657242	
1.115	0.661312	0.000660651	-0.661973	
1.116	0.666012	0.000665347	-0.666677	
1.117	0.670686	0.000670016	-0.671356	
1.118	0.675333	0.000674658	-0.676007	
1.119	0.679953	0.000679274	-0.680633	
1.12	0.684547	0.000683863	-0.685231	
1.121	0.689114	0.000688425	-0.689802	
1.122	0.693653	0.00069296	-0.694346	
1.123	0.698165	0.000697468	-0.698863	
1.124	0.70265	0.000701948	-0.703352	
1.125	0.707107	0.0007064	-0.707813	
1.126	0.711536	0.000710825	-0.712247	
1.127	0.715936	0.000715221	-0.716652	
1.128	0.720309	0.000719589	-0.721029	
1.129	0.724653	0.000723929	-0.725377	
1.13	0.728969	0.00072824	-0.729697	
1.131	0.733255	0.000732523	-0.733988	
1.132	0.737513	0.000736776	-0.73825	
1.133	0.741742	0.000741001	-0.742483	
1.134	0.745941	0.000745196	-0.746686	
1.135	0.750111	0.000749362	-0.75086	
1.136	0.754251	0.000753498	-0.755005	
1.137	0.758362	0.000757604	-0.75912	
1.138	0.762443	0.000761681	-0.763204	
1.139	0.766493	0.000765727	-0.767259	
1.14	0.770513	0.000769743	-0.771283	
1.141	0.774503	0.000773729	-0.775277	
1.142	0.778462	0.000777685	-0.77924	
1.143	0.782391	0.000781609	-0.783172	
1.144	0.786288	0.000785503	-0.787074	
1.145	0.790155	0.000789366	-0.790944	
1.146	0.79399	0.000793197	-0.794784	
1.147	0.797794	0.000796997	-0.798591	
1.148	0.801567	0.000800766	-0.802368	
1.149	0.805308	0.000804503	-0.806112	
1.15	0.809017	0.000808209	-0.809825	
1.151	0.812694	0.000811882	-0.813506	
1.152	0.816339	0.000815524	-0.817155	
1.153	0.819952	0.000819133	-0.820771	
1.154	0.823533	0.00082271	-0.824355	
1.155	0.827081	0.000826254	-0.827907	
1.156	0.830596	0.000829766	-0.831426	
1.157	0.834078	0.000833245	-0.834912	
1.158	0.837528	0.000836691	-0.838365	
1.159	0.840945	0.000840104	-0.841785	
1.16	0.844328	0.000843484	-0.845171	
1.161	0.847678	0.000846831	-0.848525	
1.162	0.850994	0.000850144	-0.851845	
1.163	0.854277	0.000853424	-0.855131	
1.164	0.857527	0.00085667	-0.858383	
1.165	0.860742	0.000859882	-0.861602	
1.166	0.863923	0.00086306	-0.864786	
1.167	0.867071	0.000866204	-0.867937	
1.168	0.870184	0.000869314	-0.871053	
1.169	0.873262	0.00087239	-0.874135	
1.17	0.876307	0.000875431	-0.877182	
1.171	0.879316	0.000878438	-0.880195	
1.172	0.882291	0.00088141	-0.883173	
1.173	0.885231	0.000884347	-0.886116	
1.174	0.888136	0.000887249	-0.889024	
1.175	0.891007	0.000890116	-0.891897	
1.176	0.893841	0.000892948	-0.894734	
1.177	0.896641	0.000895745	-0.897537	
1.178	0.899405	0.000898507	-0.900304	
1.179	0.902134	0.000901233	-0.903035	
1.18	0.904827	0.000903923	-0.905731	
1.181	0.907484	0.000906578	-0.908391	
1.182	0.910106	0.000909197	-0.911015	
1.183	0.912692	0.00091178	-0.913603	
1.184	0.915241	0.000914327	-0.916155	
1.185	0.917755	0.000916838	-0.918671	
1.186	0.920232	0.000919313	-0.921151	
1.187	0.922673	0.000921751	-0.923594	
1.188	0.925077	0.000924153	-0.926001	
1.189	0.927445	0.000926519	-0.928372	
1.19	0.929776	0.000928848	-0.930705	
1.191	0.932071	0.00093114	-0.933002	
1.192	0.934329	0.000933396	-0.935262	
1.193	0.93655	0.000935614	-0.937486	
1.194	0.938734	0.000937796	-0.939672	
1.195	0.940881	0.000939941	-0.941821	
1.196	0.942991	0.000942048	-0.943933	
1.197	0.945063	0.000944119	-0.946007	
1.198	0.947098	0.000946152	-0.948044	
1.199	0.949096	0.000948148	-0.950044	
1.2	0.951057	0.000950106	-0.952007	
1.201	0.952979	0.000952027	-0.953931	
1.202	0.954865	0.000953911	-0.955818	
1.203	0.956712	0.000955756	-0.957668	
1.204	0.958522	0.000957564	-0.959479	
1.205	0.960294	0.000959334	-0.961253	
1.206	0.962028	0.000961067	-0.962989	
1.207	0.963724	0.000962761	-0.964686	
1.208	0.965382	0.000964417	-0.966346	
1.209	0.967001	0.000966035	-0.967968	
1.21	0.968583	0.000967616	-0.969551	
1.211	0.970127	0.000969157	-0.971096	
1.212	0.971632	0.000970661	-0.972602	
1.213	0.973099	0.000972126	-0.974071	
1.214	0.974527	0.000973553	-0.9755	
1.215	0.975917	0.000974942	-0.976892	
1.216	0.977268	0.000976292	-0.978244	
1.217	0.978581	0.000977603	-0.979559	
1.218	0.979855	0.000978876	-0.980834	
1.219	0.981091	0.00098011	-0.982071	
1.22	0.982287	0.000981306	-0.983269	
1.221	0.983445	0.000982463	-0.984428	
1.222	0.984564	0.000983581	-0.985548	
1.223	0.985645	0.00098466	-0.986629	
1.224	0.986686	0.0009857	-0.987672	
1.225	0.987688	0.000986702	-0.988675	
1.226	0.988652	0.000987664	-0.989639	
1.227	0.989576	0.000988588	-0.990565	
1.228	0.990461	0.000989472	-0.991451	
1.229	0.991308	0.000990317	-0.992298	
1.23	0.992115	0.000991124	-0.993106	
1.231	0.992883	0.000991891	-0.993874	
1.232	0.993611	0.000992619	-0.994604	
1.233	0.994301	0.000993307	-0.995294	
1.234	0.994951	0.000993957	-0.995945	
1.235	0.995562	0.000994567	-0.996557	
1.236	0.996134	0.000995138	-0.997129	
1.237	0.996666	0.00099567	-0.997662	
1.238	0.997159	0.000996163	-0.998155	
1.239	0.997613	0.000996616	-0.998609	
1.24	0.998027	0.00099703	-0.999024	
1.241	0.998402	0.000997404	-0.999399	
1.242	0.998737	0.000997739	-0.999735	
