t	1	2	3	jO0200	jV0300	
0.01645	0.00509192	0.0101838	0.00509192	-1.01838e-05	5.09192e-06	
0.0165	0.00510543	0.0102109	0.00510543	-1.02109e-05	5.10543e-06	
0.01655	0.00511893	0.0102379	0.00511893	-1.02379e-05	5.11893e-06	
0.0166	0.00513242	0.0102648	0.00513242	-1.02648e-05	5.13242e-06	
0.01665	0.00514589	0.0102918	0.00514589	-1.02918e-05	5.14589e-06	
0.0167	0.00515935	0.0103187	0.00515935	-1.03187e-05	5.15935e-06	
0.01675	0.0051728	0.0103456	0.0051728	-1.03456e-05	5.1728e-06	
0.0168	0.00518624	0.0103725	0.00518624	-1.03725e-05	5.18624e-06	
0.01685	0.00519966	0.0103993	0.00519966	-1.03993e-05	5.19966e-06	
0.0169	0.00521308	0.0104262	0.00521308	-1.04262e-05	5.21308e-06	
0.01695	0.00522647	0.0104529	0.00522647	-1.04529e-05	5.22647e-06	
0.017	0.00523986	0.0104797	0.00523986	-1.04797e-05	5.23986e-06	
0.01705	0.00525323	0.0105065	0.00525323	-1.05065e-05	5.25323e-06	
0.0171	0.00526659	0.0105332	0.00526659	-1.05332e-05	5.26659e-06	
0.01715	0.00527994	0.0105599	0.00527994	-1.05599e-05	5.27994e-06	
0.0172	0.00529327	0.0105865	0.00529327	-1.05865e-05	5.29327e-06	
0.01725	0.00530659	0.0106132	0.00530659	-1.06132e-05	5.30659e-06	
0.0173	0.0053199	0.0106398	0.0053199	-1.06398e-05	5.3199e-06	
0.01735	0.00533319	0.0106664	0.00533319	-1.06664e-05	5.33319e-06	
0.0174	0.00534647	0.0106929	0.00534647	-1.06929e-05	5.34647e-06	
0.01745	0.00535974	0.0107195	0.00535974	-1.07195e-05	5.35974e-06	
0.0175	0.005373	0.010746	0.005373	-1.0746e-05	5.373e-06	
0.01755	0.00538624	0.0107725	0.00538624	-1.07725e-05	5.38624e-06	
0.0176	0.00539947	0.0107989	0.00539947	-1.07989e-05	5.39947e-06	
0.01765	0.00541268	0.0108254	0.00541268	-1.08254e-05	5.41268e-06	
0.0177	0.00542588	0.0108518	0.00542588	-1.08518e-05	5.42588e-06	
0.01775	0.00543907	0.0108781	0.00543907	-1.08781e-05	5.43907e-06	
0.0178	0.00545224	0.0109045	0.00545224	-1.09045e-05	5.45224e-06	
0.01785	0.00546541	0.0109308	0.00546541	-1.09308e-05	5.46541e-06	
0.0179	0.00547855	0.0109571	0.00547855	-1.09571e-05	5.47855e-06	
0.01795	0.00549169	0.0109834	0.00549169	-1.09834e-05	5.49169e-06	
0.018	0.00550481	0.0110096	0.00550481	-1.10096e-05	5.50481e-06	
0.01805	0.00551791	0.0110358	0.00551791	-1.10358e-05	5.51791e-06	
0.0181	0.00553101	0.011062	0.00553101	-1.1062e-05	5.53101e-06	
0.01815	0.00554409	0.0110882	0.00554409	-1.10882e-05	5.54409e-06	
0.0182	0.00555715	0.0111143	0.00555715	-1.11143e-05	5.55715e-06	
0.01825	0.00557021	0.0111404	0.00557021	-1.11404e-05	5.57021e-06	
0.0183	0.00558324	0.0111665	0.00558324	-1.11665e-05	5.58324e-06	
0.01835	0.00559627	0.0111925	0.00559627	-1.11925e-05	5.59627e-06	
0.0184	0.00560928	0.0112186	0.00560928	-1.12186e-05	5.60928e-06	
0.01845	0.00562228	0.0112446	0.00562228	-1.12446e-05	5.62228e-06	
0.0185	0.00563526	0.0112705	0.00563526	-1.12705e-05	5.63526e-06	
0.01855	0.00564823	0.0112965	0.00564823	-1.12965e-05	5.64823e-06	
0.0186	0.00566119	0.0113224	0.00566119	-1.13224e-05	5.66119e-06	
0.01865	0.00567413	0.0113483	0.00567413	-1.13483e-05	5.67413e-06	
0.0187	0.00568705	0.0113741	0.00568705	-1.13741e-05	5.68705e-06	
0.01875	0.00569997	0.0113999	0.00569997	-1.13999e-05	5.69997e-06	
0.0188	0.00571287	0.0114257	0.00571287	-1.14257e-05	5.71287e-06	
0.01885	0.00572575	0.0114515	0.00572575	-1.14515e-05	5.72575e-06	
0.0189	0.00573862	0.0114772	0.00573862	-1.14772e-05	5.73862e-06	
0.01895	0.00575148	0.011503	0.00575148	-1.1503e-05	5.75148e-06	
0.019	0.00576432	0.0115286	0.00576432	-1.15286e-05	5.76432e-06	
0.01905	0.00577715	0.0115543	0.00577715	-1.15543e-05	5.77715e-06	
0.0191	0.00578997	0.0115799	0.00578997	-1.15799e-05	5.78997e-06	
0.01915	0.00580277	0.0116055	0.00580277	-1.16055e-05	5.80277e-06	
0.0192	0.00581555	0.0116311	0.00581555	-1.16311e-05	5.81555e-06	
0.01925	0.00582832	0.0116566	0.00582832	-1.16566e-05	5.82832e-06	
0.0193	0.00584108	0.0116822	0.00584108	-1.16822e-05	5.84108e-06	
0.01935	0.00585382	0.0117076	0.00585382	-1.17076e-05	5.85382e-06	
0.0194	0.00586655	0.0117331	0.00586655	-1.17331e-05	5.86655e-06	
0.01945	0.00587926	0.0117585	0.00587926	-1.17585e-05	5.87926e-06	
0.0195	0.00589196	0.0117839	0.00589196	-1.17839e-05	5.89196e-06	
0.01955	0.00590465	0.0118093	0.00590465	-1.18093e-05	5.90465e-06	
0.0196	0.00591732	0.0118346	0.00591732	-1.18346e-05	5.91732e-06	
0.01965	0.00592997	0.0118599	0.00592997	-1.18599e-05	5.92997e-06	
0.0197	0.00594261	0.0118852	0.00594261	-1.18852e-05	5.94261e-06	
0.01975	0.00595524	0.0119105	0.00595524	-1.19105e-05	5.95524e-06	
0.0198	0.00596785	0.0119357	0.00596785	-1.19357e-05	5.96785e-06	
0.01985	0.00598045	0.0119609	0.00598045	-1.19609e-05	5.98045e-06	
0.0199	0.00599303	0.0119861	0.00599303	-1.19861e-05	5.99303e-06	
0.01995	0.0060056	0.0120112	0.0060056	-1.20112e-05	6.0056e-06	
0.02	0.00601815	0.0120363	0.00601815	-1.20363e-05	6.01815e-06	
0.02005	0.00603069	0.0120614	0.00603069	-1.20614e-05	6.03069e-06	
0.0201	0.00604321	0.0120864	0.00604321	-1.20864e-05	6.04321e-06	
0.02015	0.00605572	0.0121114	0.00605572	-1.21114e-05	6.05572e-06	
0.0202	0.00606821	0.0121364	0.00606821	-1.21364e-05	6.06821e-06	
0.02025	0.00608069	0.0121614	0.00608069	-1.21614e-05	6.08069e-06	
0.0203	0.00609315	0.0121863	0.00609315	-1.21863e-05	6.09315e-06	
0.02035	0.0061056	0.0122112	0.0061056	-1.22112e-05	6.1056e-06	
0.0204	0.00611803	0.0122361	0.00611803	-1.22361e-05	6.11803e-06	
0.02045	0.00613045	0.0122609	0.00613045	-1.22609e-05	6.13045e-06	
0.0205	0.00614285	0.0122857	0.00614285	-1.22857e-05	6.14285e-06	
0.02055	0.00615524	0.0123105	0.00615524	-1.23105e-05	6.15524e-06	
0.0206	0.00616761	0.0123352	0.00616761	-1.23352e-05	6.16761e-06	
0.02065	0.00617997	0.0123599	0.00617997	-1.23599e-05	6.17997e-06	
0.0207	0.00619231	0.0123846	0.00619231	-1.23846e-05	6.19231e-06	
0.02075	0.00620464	0.0124093	0.00620464	-1.24093e-05	6.20464e-06	
0.0208	0.00621695	0.0124339	0.00621695	-1.24339e-05	6.21695e-06	
0.02085	0.00622924	0.0124585	0.00622924	-1.24585e-05	6.22924e-06	
0.0209	0.00624152	0.012483	0.00624152	-1.2483e-05	6.24152e-06	
0.02095	0.00625379	0.0125076	0.00625379	-1.25076e-05	6.25379e-06	
0.021	0.00626604	0.0125321	0.00626604	-1.25321e-05	6.26604e-06	
0.02105	0.00627827	0.0125565	0.00627827	-1.25565e-05	6.27827e-06	
0.0211	0.00629049	0.012581	0.00629049	-1.2581e-05	6.29049e-06	
0.02115	0.00630269	0.0126054	0.00630269	-1.26054e-05	6.30269e-06	
0.0212	0.00631488	0.0126298	0.00631488	-1.26298e-05	6.31488e-06	
0.02125	0.00632705	0.0126541	0.00632705	-1.26541e-05	6.32705e-06	
0.0213	0.00633921	0.0126784	0.00633921	-1.26784e-05	6.33921e-06	
0.02135	0.00635135	0.0127027	0.00635135	-1.27027e-05	6.35135e-06	
0.0214	0.00636348	0.012727	0.00636348	-1.2727e-05	6.36348e-06	
0.02145	0.00637558	0.0127512	0.00637558	-1.27512e-05	6.37558e-06	
0.0215	0.00638768	0.0127754	0.00638768	-1.27754e-05	6.38768e-06	
0.02155	0.00639976	0.0127995	0.00639976	-1.27995e-05	6.39976e-06	
0.0216	0.00641182	0.0128236	0.00641182	-1.28236e-05	6.41182e-06	
0.02165	0.00642386	0.0128477	0.00642386	-1.28477e-05	6.42386e-06	
0.0217	0.00643589	0.0128718	0.00643589	-1.28718e-05	6.43589e-06	
0.02175	0.00644791	0.0128958	0.00644791	-1.28958e-05	6.44791e-06	
0.0218	0.00645991	0.0129198	0.00645991	-1.29198e-05	6.45991e-06	
0.02185	0.00647189	0.0129438	0.00647189	-1.29438e-05	6.47189e-06	
0.0219	0.00648386	0.0129677	0.00648386	-1.29677e-05	6.48386e-06	
0.02195	0.00649581	0.0129916	0.00649581	-1.29916e-05	6.49581e-06	
0.022	0.00650774	0.0130155	0.00650774	-1.30155e-05	6.50774e-06	
0.02205	0.00651966	0.0130393	0.00651966	-1.30393e-05	6.51966e-06	
0.0221	0.00653156	0.0130631	0.00653156	-1.30631e-05	6.53156e-06	
0.02215	0.00654345	0.0130869	0.00654345	-1.30869e-05	6.54345e-06	
0.0222	0.00655532	0.0131106	0.00655532	-1.31106e-05	6.55532e-06	
0.02225	0.00656717	0.0131343	0.00656717	-1.31343e-05	6.56717e-06	
0.0223	0.00657901	0.013158	0.00657901	-1.3158e-05	6.57901e-06	
0.02235	0.00659083	0.0131817	0.00659083	-1.31817e-05	6.59083e-06	
0.0224	0.00660264	0.0132053	0.00660264	-1.32053e-05	6.60264e-06	
0.02245	0.00661443	0.0132289	0.00661443	-1.32289e-05	6.61443e-06	
0.0225	0.0066262	0.0132524	0.0066262	-1.32524e-05	6.6262e-06	
0.02255	0.00663796	0.0132759	0.00663796	-1.32759e-05	6.63796e-06	
0.0226	0.0066497	0.0132994	0.0066497	-1.32994e-05	6.6497e-06	
0.02265	0.00666142	0.0133228	0.00666142	-1.33228e-05	6.66142e-06	
0.0227	0.00667313	0.0133463	0.00667313	-1.33463e-05	6.67313e-06	
0.02275	0.00668482	0.0133696	0.00668482	-1.33696e-05	6.68482e-06	
0.0228	0.00669649	0.013393	0.00669649	-1.3393e-05	6.69649e-06	
0.02285	0.00670815	0.0134163	0.00670815	-1.34163e-05	6.70815e-06	
0.0229	0.00671979	0.0134396	0.00671979	-1.34396e-05	6.71979e-06	
0.02295	0.00673142	0.0134628	0.00673142	-1.34628e-05	6.73142e-06	
0.023	0.00674302	0.013486	0.00674302	-1.3486e-05	6.74302e-06	
0.02305	0.00675462	0.0135092	0.00675462	-1.35092e-05	6.75462e-06	
0.0231	0.00676619	0.0135324	0.00676619	-1.35324e-05	6.76619e-06	
0.02315	0.00677775	0.0135555	0.00677775	-1.35555e-05	6.77775e-06	
0.0232	0.00678929	0.0135786	0.00678929	-1.35786e-05	6.78929e-06	
0.02325	0.00680081	0.0136016	0.00680081	-1.36016e-05	6.80081e-06	
0.0233	0.00681232	0.0136246	0.00681232	-1.36246e-05	6.81232e-06	
0.02335	0.00682381	0.0136476	0.00682381	-1.36476e-05	6.82381e-06	
0.0234	0.00683529	0.0136706	0.00683529	-1.36706e-05	6.83529e-06	
0.02345	0.00684674	0.0136935	0.00684674	-1.36935e-05	6.84674e-06	
0.0235	0.00685818	0.0137164	0.00685818	-1.37164e-05	6.85818e-06	
0.02355	0.00686961	0.0137392	0.00686961	-1.37392e-05	6.86961e-06	
0.0236	0.00688101	0.013762	0.00688101	-1.3762e-05	6.88101e-06	
0.02365	0.0068924	0.0137848	0.0068924	-1.37848e-05	6.8924e-06	
0.0237	0.00690378	0.0138076	0.00690378	-1.38076e-05	6.90378e-06	
0.02375	0.00691513	0.0138303	0.00691513	-1.38303e-05	6.91513e-06	
0.0238	0.00692647	0.0138529	0.00692647	-1.38529e-05	6.92647e-06	
0.02385	0.00693779	0.0138756	0.00693779	-1.38756e-05	6.93779e-06	
0.0239	0.00694909	0.0138982	0.00694909	-1.38982e-05	6.94909e-06	
0.02395	0.00696038	0.0139208	0.00696038	-1.39208e-05	6.96038e-06	
0.024	0.00697165	0.0139433	0.00697165	-1.39433e-05	6.97165e-06	
0.02405	0.0069829	0.0139658	0.0069829	-1.39658e-05	6.9829e-06	
0.0241	0.00699414	0.0139883	0.00699414	-1.39883e-05	6.99414e-06	
0.02415	0.00700536	0.0140107	0.00700536	-1.40107e-05	7.00536e-06	
0.0242	0.00701656	0.0140331	0.00701656	-1.40331e-05	7.01656e-06	
0.02425	0.00702774	0.0140555	0.00702774	-1.40555e-05	7.02774e-06	
0.0243	0.00703891	0.0140778	0.00703891	-1.40778e-05	7.03891e-06	
0.02435	0.00705006	0.0141001	0.00705006	-1.41001e-05	7.05006e-06	
0.0244	0.00706119	0.0141224	0.00706119	-1.41224e-05	7.06119e-06	
0.02445	0.0070723	0.0141446	0.0070723	-1.41446e-05	7.0723e-06	
0.0245	0.0070834	0.0141668	0.0070834	-1.41668e-05	7.0834e-06	
0.02455	0.00709448	0.014189	0.00709448	-1.4189e-05	7.09448e-06	
0.0246	0.00710554	0.0142111	0.00710554	-1.42111e-05	7.10554e-06	
0.02465	0.00711658	0.0142332	0.00711658	-1.42332e-05	7.11658e-06	
0.0247	0.00712761	0.0142552	0.00712761	-1.42552e-05	7.12761e-06	
0.02475	0.00713862	0.0142772	0.00713862	-1.42772e-05	7.13862e-06	
0.0248	0.00714961	0.0142992	0.00714961	-1.42992e-05	7.14961e-06	
0.02485	0.00716058	0.0143212	0.00716058	-1.43212e-05	7.16058e-06	
0.0249	0.00717154	0.0143431	0.00717154	-1.43431e-05	7.17154e-06	
0.02495	0.00718248	0.014365	0.00718248	-1.4365e-05	7.18248e-06	
0.025	0.0071934	0.0143868	0.0071934	-1.43868e-05	7.1934e-06	
0.02505	0.0072043	0.0144086	0.0072043	-1.44086e-05	7.2043e-06	
0.0251	0.00721519	0.0144304	0.00721519	-1.44304e-05	7.21519e-06	
0.02515	0.00722605	0.0144521	0.00722605	-1.44521e-05	7.22605e-06	
0.0252	0.0072369	0.0144738	0.0072369	-1.44738e-05	7.2369e-06	
0.02525	0.00724773	0.0144955	0.00724773	-1.44955e-05	7.24773e-06	
0.0253	0.00725855	0.0145171	0.00725855	-1.45171e-05	7.25855e-06	
0.02535	0.00726934	0.0145387	0.00726934	-1.45387e-05	7.26934e-06	
0.0254	0.00728012	0.0145602	0.00728012	-1.45602e-05	7.28012e-06	
0.02545	0.00729088	0.0145818	0.00729088	-1.45818e-05	7.29088e-06	
0.0255	0.00730162	0.0146032	0.00730162	-1.46032e-05	7.30162e-06	
0.02555	0.00731235	0.0146247	0.00731235	-1.46247e-05	7.31235e-06	
0.0256	0.00732305	0.0146461	0.00732305	-1.46461e-05	7.32305e-06	
0.02565	0.00733374	0.0146675	0.00733374	-1.46675e-05	7.33374e-06	
0.0257	0.00734441	0.0146888	0.00734441	-1.46888e-05	7.34441e-06	
0.02575	0.00735506	0.0147101	0.00735506	-1.47101e-05	7.35506e-06	
0.0258	0.00736569	0.0147314	0.00736569	-1.47314e-05	7.36569e-06	
0.02585	0.00737631	0.0147526	0.00737631	-1.47526e-05	7.37631e-06	
0.0259	0.00738691	0.0147738	0.00738691	-1.47738e-05	7.38691e-06	
0.02595	0.00739749	0.014795	0.00739749	-1.4795e-05	7.39749e-06	
0.026	0.00740805	0.0148161	0.00740805	-1.48161e-05	7.40805e-06	
0.02605	0.00741859	0.0148372	0.00741859	-1.48372e-05	7.41859e-06	
0.0261	0.00742911	0.0148582	0.00742911	-1.48582e-05	7.42911e-06	
0.02615	0.00743962	0.0148792	0.00743962	-1.48792e-05	7.43962e-06	
0.0262	0.0074501	0.0149002	0.0074501	-1.49002e-05	7.4501e-06	
0.02625	0.00746057	0.0149211	0.00746057	-1.49211e-05	7.46057e-06	
0.0263	0.00747102	0.014942	0.00747102	-1.4942e-05	7.47102e-06	
0.02635	0.00748146	0.0149629	0.00748146	-1.49629e-05	7.48146e-06	
0.0264	0.00749187	0.0149837	0.00749187	-1.49837e-05	7.49187e-06	
0.02645	0.00750226	0.0150045	0.00750226	-1.50045e-05	7.50226e-06	
0.0265	0.00751264	0.0150253	0.00751264	-1.50253e-05	7.51264e-06	
0.02655	0.007523	0.015046	0.007523	-1.5046e-05	7.523e-06	
0.0266	0.00753334	0.0150667	0.00753334	-1.50667e-05	7.53334e-06	
0.02665	0.00754366	0.0150873	0.00754366	-1.50873e-05	7.54366e-06	
0.0267	0.00755396	0.0151079	0.00755396	-1.51079e-05	7.55396e-06	
0.02675	0.00756425	0.0151285	0.00756425	-1.51285e-05	7.56425e-06	
0.0268	0.00757451	0.015149	0.00757451	-1.5149e-05	7.57451e-06	
0.02685	0.00758476	0.0151695	0.00758476	-1.51695e-05	7.58476e-06	
0.0269	0.00759498	0.01519	0.00759498	-1.519e-05	7.59498e-06	
0.02695	0.00760519	0.0152104	0.00760519	-1.52104e-05	7.60519e-06	
0.027	0.00761538	0.0152308	0.00761538	-1.52308e-05	7.61538e-06	
0.02705	0.00762555	0.0152511	0.00762555	-1.52511e-05	7.62555e-06	
0.0271	0.00763571	0.0152714	0.00763571	-1.52714e-05	7.63571e-06	
0.02715	0.00764584	0.0152917	0.00764584	-1.52917e-05	7.64584e-06	
0.0272	0.00765596	0.0153119	0.00765596	-1.53119e-05	7.65596e-06	
0.02725	0.00766605	0.0153321	0.00766605	-1.53321e-05	7.66605e-06	
0.0273	0.00767613	0.0153523	0.00767613	-1.53523e-05	7.67613e-06	
0.02735	0.00768619	0.0153724	0.00768619	-1.53724e-05	7.68619e-06	
0.0274	0.00769622	0.0153924	0.00769622	-1.53924e-05	7.69622e-06	
0.02745	0.00770624	0.0154125	0.00770624	-1.54125e-05	7.70624e-06	
0.0275	0.00771625	0.0154325	0.00771625	-1.54325e-05	7.71625e-06	
0.02755	0.00772623	0.0154525	0.00772623	-1.54525e-05	7.72623e-06	
0.0276	0.00773619	0.0154724	0.00773619	-1.54724e-05	7.73619e-06	
0.02765	0.00774613	0.0154923	0.00774613	-1.54923e-05	7.74613e-06	
0.0277	0.00775606	0.0155121	0.00775606	-1.55121e-05	7.75606e-06	
0.02775	0.00776596	0.0155319	0.00776596	-1.55319e-05	7.76596e-06	
0.0278	0.00777585	0.0155517	0.00777585	-1.55517e-05	7.77585e-06	
0.02785	0.00778572	0.0155714	0.00778572	-1.55714e-05	7.78572e-06	
0.0279	0.00779557	0.0155911	0.00779557	-1.55911e-05	7.79557e-06	
0.02795	0.0078054	0.0156108	0.0078054	-1.56108e-05	7.8054e-06	
0.028	0.0078152	0.0156304	0.0078152	-1.56304e-05	7.8152e-06	
0.02805	0.00782499	0.01565	0.00782499	-1.565e-05	7.82499e-06	
0.0281	0.00783477	0.0156695	0.00783477	-1.56695e-05	7.83477e-06	
0.02815	0.00784452	0.015689	0.00784452	-1.5689e-05	7.84452e-06	
0.0282	0.00785425	0.0157085	0.00785425	-1.57085e-05	7.85425e-06	
0.02825	0.00786396	0.0157279	0.00786396	-1.57279e-05	7.86396e-06	
0.0283	0.00787366	0.0157473	0.00787366	-1.57473e-05	7.87366e-06	
0.02835	0.00788333	0.0157667	0.00788333	-1.57667e-05	7.88333e-06	
0.0284	0.00789298	0.015786	0.00789298	-1.5786e-05	7.89298e-06	
0.02845	0.00790262	0.0158052	0.00790262	-1.58052e-05	7.90262e-06	
0.0285	0.00791224	0.0158245	0.00791224	-1.58245e-05	7.91224e-06	
0.02855	0.00792183	0.0158437	0.00792183	-1.58437e-05	7.92183e-06	
0.0286	0.00793141	0.0158628	0.00793141	-1.58628e-05	7.93141e-06	
0.02865	0.00794096	0.0158819	0.00794096	-1.58819e-05	7.94096e-06	
0.0287	0.0079505	0.015901	0.0079505	-1.5901e-05	7.9505e-06	
0.02875	0.00796002	0.01592	0.00796002	-1.592e-05	7.96002e-06	
0.0288	0.00796952	0.015939	0.00796952	-1.5939e-05	7.96952e-06	
0.02885	0.007979	0.015958	0.007979	-1.5958e-05	7.979e-06	
0.0289	0.00798846	0.0159769	0.00798846	-1.59769e-05	7.98846e-06	
0.02895	0.00799789	0.0159958	0.00799789	-1.59958e-05	7.99789e-06	
0.029	0.00800731	0.0160146	0.00800731	-1.60146e-05	8.00731e-06	
0.02905	0.00801671	0.0160334	0.00801671	-1.60334e-05	8.01671e-06	
0.0291	0.00802609	0.0160522	0.00802609	-1.60522e-05	8.02609e-06	
0.02915	0.00803545	0.0160709	0.00803545	-1.60709e-05	8.03545e-06	
0.0292	0.00804479	0.0160896	0.00804479	-1.60896e-05	8.04479e-06	
0.02925	0.00805411	0.0161082	0.00805411	-1.61082e-05	8.05411e-06	
0.0293	0.00806341	0.0161268	0.00806341	-1.61268e-05	8.06341e-06	
0.02935	0.00807269	0.0161454	0.00807269	-1.61454e-05	8.07269e-06	
0.0294	0.00808196	0.0161639	0.00808196	-1.61639e-05	8.08196e-06	
0.02945	0.0080912	0.0161824	0.0080912	-1.61824e-05	8.0912e-06	
0.0295	0.00810042	0.0162008	0.00810042	-1.62008e-05	8.10042e-06	
0.02955	0.00810962	0.0162192	0.00810962	-1.62192e-05	8.10962e-06	
0.0296	0.0081188	0.0162376	0.0081188	-1.62376e-05	8.1188e-06	
0.02965	0.00812796	0.0162559	0.00812796	-1.62559e-05	8.12796e-06	
0.0297	0.0081371	0.0162742	0.0081371	-1.62742e-05	8.1371e-06	
0.02975	0.00814622	0.0162924	0.00814622	-1.62924e-05	8.14622e-06	
0.0298	0.00815532	0.0163106	0.00815532	-1.63106e-05	8.15532e-06	
0.02985	0.0081644	0.0163288	0.0081644	-1.63288e-05	8.1644e-06	
0.0299	0.00817346	0.0163469	0.00817346	-1.63469e-05	8.17346e-06	
0.02995	0.0081825	0.016365	0.0081825	-1.6365e-05	8.1825e-06	
0.03	0.00819152	0.016383	0.00819152	-1.6383e-05	8.19152e-06	
0.03005	0.00820052	0.016401	0.00820052	-1.6401e-05	8.20052e-06	
0.0301	0.0082095	0.016419	0.0082095	-1.6419e-05	8.2095e-06	
0.03015	0.00821846	0.0164369	0.00821846	-1.64369e-05	8.21846e-06	
0.0302	0.0082274	0.0164548	0.0082274	-1.64548e-05	8.2274e-06	
0.03025	0.00823632	0.0164726	0.00823632	-1.64726e-05	8.23632e-06	
0.0303	0.00824521	0.0164904	0.00824521	-1.64904e-05	8.24521e-06	
0.03035	0.00825409	0.0165082	0.00825409	-1.65082e-05	8.25409e-06	
0.0304	0.00826295	0.0165259	0.00826295	-1.65259e-05	8.26295e-06	
0.03045	0.00827179	0.0165436	0.00827179	-1.65436e-05	8.27179e-06	
0.0305	0.0082806	0.0165612	0.0082806	-1.65612e-05	8.2806e-06	
0.03055	0.0082894	0.0165788	0.0082894	-1.65788e-05	8.2894e-06	
0.0306	0.00829818	0.0165964	0.00829818	-1.65964e-05	8.29818e-06	
0.03065	0.00830693	0.0166139	0.00830693	-1.66139e-05	8.30693e-06	
0.0307	0.00831567	0.0166313	0.00831567	-1.66313e-05	8.31567e-06	
0.03075	0.00832438	0.0166488	0.00832438	-1.66488e-05	8.32438e-06	
0.0308	0.00833307	0.0166661	0.00833307	-1.66661e-05	8.33307e-06	
0.03085	0.00834175	0.0166835	0.00834175	-1.66835e-05	8.34175e-06	
0.0309	0.0083504	0.0167008	0.0083504	-1.67008e-05	8.3504e-06	
0.03095	0.00835903	0.0167181	0.00835903	-1.67181e-05	8.35903e-06	
0.031	0.00836764	0.0167353	0.00836764	-1.67353e-05	8.36764e-06	
0.03105	0.00837623	0.0167525	0.00837623	-1.67525e-05	8.37623e-06	
0.0311	0.0083848	0.0167696	0.0083848	-1.67696e-05	8.3848e-06	
0.03115	0.00839335	0.0167867	0.00839335	-1.67867e-05	8.39335e-06	
0.0312	0.00840188	0.0168038	0.00840188	-1.68038e-05	8.40188e-06	
0.03125	0.00841039	0.0168208	0.00841039	-1.68208e-05	8.41039e-06	
0.0313	0.00841888	0.0168378	0.00841888	-1.68378e-05	8.41888e-06	
0.03135	0.00842734	0.0168547	0.00842734	-1.68547e-05	8.42734e-06	
0.0314	0.00843579	0.0168716	0.00843579	-1.68716e-05	8.43579e-06	
0.03145	0.00844421	0.0168884	0.00844421	-1.68884e-05	8.44421e-06	
0.0315	0.00845262	0.0169052	0.00845262	-1.69052e-05	8.45262e-06	
0.03155	0.008461	0.016922	0.008461	-1.6922e-05	8.461e-06	
0.0316	0.00846936	0.0169387	0.00846936	-1.69387e-05	8.46936e-06	
0.03165	0.00847771	0.0169554	0.00847771	-1.69554e-05	8.47771e-06	
0.0317	0.00848603	0.0169721	0.00848603	-1.69721e-05	8.48603e-06	
0.03175	0.00849433	0.0169887	0.00849433	-1.69887e-05	8.49433e-06	
0.0318	0.0085026	0.0170052	0.0085026	-1.70052e-05	8.5026e-06	
0.03185	0.00851086	0.0170217	0.00851086	-1.70217e-05	8.51086e-06	
0.0319	0.0085191	0.0170382	0.0085191	-1.70382e-05	8.5191e-06	
0.03195	0.00852731	0.0170546	0.00852731	-1.70546e-05	8.52731e-06	
0.032	0.00853551	0.017071	0.00853551	-1.7071e-05	8.53551e-06	
0.03205	0.00854368	0.0170874	0.00854368	-1.70874e-05	8.54368e-06	
0.0321	0.00855183	0.0171037	0.00855183	-1.71037e-05	8.55183e-06	
0.03215	0.00855997	0.0171199	0.00855997	-1.71199e-05	8.55997e-06	
0.0322	0.00856808	0.0171362	0.00856808	-1.71362e-05	8.56808e-06	
0.03225	0.00857616	0.0171523	0.00857616	-1.71523e-05	8.57616e-06	
0.0323	0.00858423	0.0171685	0.00858423	-1.71685e-05	8.58423e-06	
0.03235	0.00859228	0.0171846	0.00859228	-1.71846e-05	8.59228e-06	
0.0324	0.0086003	0.0172006	0.0086003	-1.72006e-05	8.6003e-06	
0.03245	0.00860831	0.0172166	0.00860831	-1.72166e-05	8.60831e-06	
0.0325	0.00861629	0.0172326	0.00861629	-1.72326e-05	8.61629e-06	
0.03255	0.00862425	0.0172485	0.00862425	-1.72485e-05	8.62425e-06	
0.0326	0.00863219	0.0172644	0.00863219	-1.72644e-05	8.63219e-06	
0.03265	0.00864011	0.0172802	0.00864011	-1.72802e-05	8.64011e-06	
0.0327	0.00864801	0.017296	0.00864801	-1.7296e-05	8.64801e-06	
0.03275	0.00865589	0.0173118	0.00865589	-1.73118e-05	8.65589e-06	
0.0328	0.00866374	0.0173275	0.00866374	-1.73275e-05	8.66374e-06	
0.03285	0.00867158	0.0173432	0.00867158	-1.73432e-05	8.67158e-06	
0.0329	0.00867939	0.0173588	0.00867939	-1.73588e-05	8.67939e-06	
0.03295	0.00868718	0.0173744	0.00868718	-1.73744e-05	8.68718e-06	
0.033	0.00869495	0.0173899	0.00869495	-1.73899e-05	8.69495e-06	
0.03305	0.0087027	0.0174054	0.0087027	-1.74054e-05	8.7027e-06	
0.0331	0.00871042	0.0174208	0.00871042	-1.74208e-05	8.71042e-06	
0.03315	0.00871813	0.0174363	0.00871813	-1.74363e-05	8.71813e-06	
0.0332	0.00872581	0.0174516	0.00872581	-1.74516e-05	8.72581e-06	
0.03325	0.00873347	0.0174669	0.00873347	-1.74669e-05	8.73347e-06	
0.0333	0.00874112	0.0174822	0.00874112	-1.74822e-05	8.74112e-06	
0.03335	0.00874873	0.0174975	0.00874873	-1.74975e-05	8.74873e-06	
0.0334	0.00875633	0.0175127	0.00875633	-1.75127e-05	8.75633e-06	
0.03345	0.00876391	0.0175278	0.00876391	-1.75278e-05	8.76391e-06	
0.0335	0.00877146	0.0175429	0.00877146	-1.75429e-05	8.77146e-06	
