t	1	2	jL0100	jV0200	
0.007578	0.117184	0.117184	1.2829e-14	-1.2829e-14	
0.007579	0.0950472	0.0950472	1.06116e-14	-1.06116e-14	
0.00758	0.0729853	0.0729853	8.40162e-15	-8.40162e-15	
0.007581	0.0509995	0.0509995	6.19924e-15	-6.19924e-15	
0.007582	0.0290906	0.0290906	4.00451e-15	-4.00451e-15	
0.007583	0.00725958	0.00725958	1.81751e-15	-1.81751e-15	
0.007584	-0.0144928	-0.0144928	-3.61661e-16	3.61661e-16	
0.007585	-0.0361657	-0.0361657	-2.53292e-15	2.53292e-15	
0.007586	-0.0577581	-0.0577581	-4.69619e-15	4.69619e-15	
0.007587	-0.0792694	-0.0792694	-6.85138e-15	6.85138e-15	
0.007588	-0.100699	-0.100699	-8.99839e-15	8.99839e-15	
0.007589	-0.122045	-0.122045	-1.11372e-14	1.11372e-14	
0.00759	-0.143307	-0.143307	-1.32676e-14	1.32676e-14	
0.007591	-0.164485	-0.164485	-1.53896e-14	1.53896e-14	
0.007592	-0.185577	-0.185577	-1.75031e-14	1.75031e-14	
0.007593	-0.206583	-0.206583	-1.9608e-14	1.9608e-14	
0.007594	-0.227502	-0.227502	-2.17043e-14	2.17043e-14	
0.007595	-0.248334	-0.248334	-2.37918e-14	2.37918e-14	
0.007596	-0.269076	-0.269076	-2.58705e-14	2.58705e-14	
0.007597	-0.289729	-0.289729	-2.79402e-14	2.79402e-14	
0.007598	-0.310291	-0.310291	-3.0001e-14	3.0001e-14	
0.007599	-0.330762	-0.330762	-3.20526e-14	3.20526e-14	
0.0076	-0.351141	-0.351141	-3.40951e-14	3.40951e-14	
0.007601	-0.371427	-0.371427	-3.61284e-14	3.61284e-14	
0.007602	-0.39162	-0.39162	-3.81524e-14	3.81524e-14	
0.007603	-0.411718	-0.411718	-4.01669e-14	4.01669e-14	
0.007604	-0.431721	-0.431721	-4.2172e-14	4.2172e-14	
0.007605	-0.451628	-0.451628	-4.41675e-14	4.41675e-14	
0.007606	-0.471438	-0.471438	-4.61533e-14	4.61533e-14	
0.007607	-0.491151	-0.491151	-4.81295e-14	4.81295e-14	
0.007608	-0.510765	-0.510765	-5.00958e-14	5.00958e-14	
0.007609	-0.530281	-0.530281	-5.20523e-14	5.20523e-14	
0.00761	-0.549696	-0.549696	-5.39988e-14	5.39988e-14	
0.007611	-0.569011	-0.569011	-5.59353e-14	5.59353e-14	
0.007612	-0.588224	-0.588224	-5.78617e-14	5.78617e-14	
0.007613	-0.607335	-0.607335	-5.97779e-14	5.97779e-14	
0.007614	-0.626343	-0.626343	-6.16839e-14	6.16839e-14	
0.007615	-0.645247	-0.645247	-6.35795e-14	6.35795e-14	
0.007616	-0.664047	-0.664047	-6.54647e-14	6.54647e-14	
0.007617	-0.682742	-0.682742	-6.73395e-14	6.73395e-14	
0.007618	-0.701331	-0.701331	-6.92037e-14	6.92037e-14	
0.007619	-0.719814	-0.719814	-7.10572e-14	7.10572e-14	
0.00762	-0.738188	-0.738188	-7.29001e-14	7.29001e-14	
0.007621	-0.756455	-0.756455	-7.47322e-14	7.47322e-14	
0.007622	-0.774613	-0.774613	-7.65534e-14	7.65534e-14	
0.007623	-0.792662	-0.792662	-7.83637e-14	7.83637e-14	
0.007624	-0.8106	-0.8106	-8.01631e-14	8.01631e-14	
0.007625	-0.828427	-0.828427	-8.19514e-14	8.19514e-14	
0.007626	-0.846143	-0.846143	-8.37285e-14	8.37285e-14	
0.007627	-0.863746	-0.863746	-8.54944e-14	8.54944e-14	
0.007628	-0.881236	-0.881236	-8.72491e-14	8.72491e-14	
0.007629	-0.898613	-0.898613	-8.89924e-14	8.89924e-14	
0.00763	-0.915875	-0.915875	-9.07244e-14	9.07244e-14	
0.007631	-0.933021	-0.933021	-9.24448e-14	9.24448e-14	
0.007632	-0.950052	-0.950052	-9.41537e-14	9.41537e-14	
0.007633	-0.966967	-0.966967	-9.5851e-14	9.5851e-14	
0.007634	-0.983765	-0.983765	-9.75366e-14	9.75366e-14	
0.007635	-1.00044	-1.00044	-9.92104e-14	9.92104e-14	
0.007636	-1.01701	-1.01701	-1.00872e-13	1.00872e-13	
0.007637	-1.03345	-1.03345	-1.02523e-13	1.02523e-13	
0.007638	-1.04977	-1.04977	-1.04161e-13	1.04161e-13	
0.007639	-1.06597	-1.06597	-1.05787e-13	1.05787e-13	
0.00764	-1.08205	-1.08205	-1.07401e-13	1.07401e-13	
0.007641	-1.09801	-1.09801	-1.09003e-13	1.09003e-13	
0.007642	-1.11385	-1.11385	-1.10593e-13	1.10593e-13	
0.007643	-1.12956	-1.12956	-1.12171e-13	1.12171e-13	
0.007644	-1.14515	-1.14515	-1.13736e-13	1.13736e-13	
0.007645	-1.16062	-1.16062	-1.15289e-13	1.15289e-13	
0.007646	-1.17596	-1.17596	-1.16829e-13	1.16829e-13	
0.007647	-1.19118	-1.19118	-1.18357e-13	1.18357e-13	
0.007648	-1.20627	-1.20627	-1.19872e-13	1.19872e-13	
0.007649	-1.22123	-1.22123	-1.21375e-13	1.21375e-13	
0.00765	-1.23607	-1.23607	-1.22865e-13	1.22865e-13	
0.007651	-1.25078	-1.25078	-1.24342e-13	1.24342e-13	
0.007652	-1.26536	-1.26536	-1.25807e-13	1.25807e-13	
0.007653	-1.27981	-1.27981	-1.27258e-13	1.27258e-13	
0.007654	-1.29413	-1.29413	-1.28697e-13	1.28697e-13	
0.007655	-1.30832	-1.30832	-1.30123e-13	1.30123e-13	
0.007656	-1.32238	-1.32238	-1.31535e-13	1.31535e-13	
0.007657	-1.33631	-1.33631	-1.32935e-13	1.32935e-13	
0.007658	-1.35011	-1.35011	-1.34321e-13	1.34321e-13	
0.007659	-1.36378	-1.36378	-1.35695e-13	1.35695e-13	
0.00766	-1.37731	-1.37731	-1.37055e-13	1.37055e-13	
0.007661	-1.39071	-1.39071	-1.38401e-13	1.38401e-13	
0.007662	-1.40398	-1.40398	-1.39734e-13	1.39734e-13	
0.007663	-1.41711	-1.41711	-1.41054e-13	1.41054e-13	
0.007664	-1.43011	-1.43011	-1.42361e-13	1.42361e-13	
0.007665	-1.44297	-1.44297	-1.43654e-13	1.43654e-13	
0.007666	-1.45569	-1.45569	-1.44933e-13	1.44933e-13	
0.007667	-1.46828	-1.46828	-1.46199e-13	1.46199e-13	
0.007668	-1.48074	-1.48074	-1.47451e-13	1.47451e-13	
0.007669	-1.49305	-1.49305	-1.48689e-13	1.48689e-13	
0.00767	-1.50523	-1.50523	-1.49914e-13	1.49914e-13	
0.007671	-1.51727	-1.51727	-1.51125e-13	1.51125e-13	
0.007672	-1.52916	-1.52916	-1.52322e-13	1.52322e-13	
0.007673	-1.54093	-1.54093	-1.53505e-13	1.53505e-13	
0.007674	-1.55255	-1.55255	-1.54674e-13	1.54674e-13	
0.007675	-1.56403	-1.56403	-1.55829e-13	1.55829e-13	
0.007676	-1.57537	-1.57537	-1.5697e-13	1.5697e-13	
0.007677	-1.58656	-1.58656	-1.58096e-13	1.58096e-13	
0.007678	-1.59762	-1.59762	-1.59209e-13	1.59209e-13	
0.007679	-1.60854	-1.60854	-1.60308e-13	1.60308e-13	
0.00768	-1.61931	-1.61931	-1.61392e-13	1.61392e-13	
0.007681	-1.62994	-1.62994	-1.62462e-13	1.62462e-13	
0.007682	-1.64042	-1.64042	-1.63518e-13	1.63518e-13	
0.007683	-1.65077	-1.65077	-1.6456e-13	1.6456e-13	
0.007684	-1.66096	-1.66096	-1.65587e-13	1.65587e-13	
0.007685	-1.67102	-1.67102	-1.66599e-13	1.66599e-13	
0.007686	-1.68093	-1.68093	-1.67597e-13	1.67597e-13	
0.007687	-1.69069	-1.69069	-1.68581e-13	1.68581e-13	
0.007688	-1.70031	-1.70031	-1.6955e-13	1.6955e-13	
0.007689	-1.70978	-1.70978	-1.70504e-13	1.70504e-13	
0.00769	-1.71911	-1.71911	-1.71444e-13	1.71444e-13	
0.007691	-1.72828	-1.72828	-1.7237e-13	1.7237e-13	
0.007692	-1.73732	-1.73732	-1.7328e-13	1.7328e-13	
0.007693	-1.7462	-1.7462	-1.74176e-13	1.74176e-13	
0.007694	-1.75494	-1.75494	-1.75057e-13	1.75057e-13	
0.007695	-1.76352	-1.76352	-1.75923e-13	1.75923e-13	
0.007696	-1.77196	-1.77196	-1.76774e-13	1.76774e-13	
0.007697	-1.78025	-1.78025	-1.77611e-13	1.77611e-13	
0.007698	-1.78839	-1.78839	-1.78432e-13	1.78432e-13	
0.007699	-1.79638	-1.79638	-1.79239e-13	1.79239e-13	
0.0077	-1.80423	-1.80423	-1.80031e-13	1.80031e-13	
0.007701	-1.81192	-1.81192	-1.80807e-13	1.80807e-13	
0.007702	-1.81946	-1.81946	-1.81569e-13	1.81569e-13	
0.007703	-1.82685	-1.82685	-1.82315e-13	1.82315e-13	
0.007704	-1.83409	-1.83409	-1.83047e-13	1.83047e-13	
0.007705	-1.84117	-1.84117	-1.83763e-13	1.83763e-13	
0.007706	-1.84811	-1.84811	-1.84464e-13	1.84464e-13	
0.007707	-1.85489	-1.85489	-1.8515e-13	1.8515e-13	
0.007708	-1.86153	-1.86153	-1.85821e-13	1.85821e-13	
0.007709	-1.86801	-1.86801	-1.86477e-13	1.86477e-13	
0.00771	-1.87433	-1.87433	-1.87117e-13	1.87117e-13	
0.007711	-1.88051	-1.88051	-1.87742e-13	1.87742e-13	
0.007712	-1.88653	-1.88653	-1.88352e-13	1.88352e-13	
0.007713	-1.89239	-1.89239	-1.88946e-13	1.88946e-13	
0.007714	-1.89811	-1.89811	-1.89525e-13	1.89525e-13	
0.007715	-1.90367	-1.90367	-1.90089e-13	1.90089e-13	
0.007716	-1.90907	-1.90907	-1.90637e-13	1.90637e-13	
0.007717	-1.91432	-1.91432	-1.9117e-13	1.9117e-13	
0.007718	-1.91942	-1.91942	-1.91687e-13	1.91687e-13	
0.007719	-1.92436	-1.92436	-1.92189e-13	1.92189e-13	
0.00772	-1.92915	-1.92915	-1.92676e-13	1.92676e-13	
0.007721	-1.93378	-1.93378	-1.93146e-13	1.93146e-13	
0.007722	-1.93826	-1.93826	-1.93602e-13	1.93602e-13	
0.007723	-1.94258	-1.94258	-1.94042e-13	1.94042e-13	
0.007724	-1.94674	-1.94674	-1.94466e-13	1.94466e-13	
0.007725	-1.95075	-1.95075	-1.94875e-13	1.94875e-13	
0.007726	-1.95461	-1.95461	-1.95268e-13	1.95268e-13	
0.007727	-1.9583	-1.9583	-1.95646e-13	1.95646e-13	
0.007728	-1.96185	-1.96185	-1.96008e-13	1.96008e-13	
0.007729	-1.96523	-1.96523	-1.96354e-13	1.96354e-13	
0.00773	-1.96846	-1.96846	-1.96684e-13	1.96684e-13	
0.007731	-1.97153	-1.97153	-1.96999e-13	1.96999e-13	
0.007732	-1.97445	-1.97445	-1.97299e-13	1.97299e-13	
0.007733	-1.9772	-1.9772	-1.97582e-13	1.97582e-13	
0.007734	-1.9798	-1.9798	-1.9785e-13	1.9785e-13	
0.007735	-1.98225	-1.98225	-1.98103e-13	1.98103e-13	
0.007736	-1.98453	-1.98453	-1.98339e-13	1.98339e-13	
0.007737	-1.98666	-1.98666	-1.9856e-13	1.9856e-13	
0.007738	-1.98864	-1.98864	-1.98765e-13	1.98765e-13	
0.007739	-1.99045	-1.99045	-1.98954e-13	1.98954e-13	
0.00774	-1.99211	-1.99211	-1.99128e-13	1.99128e-13	
0.007741	-1.99361	-1.99361	-1.99286e-13	1.99286e-13	
0.007742	-1.99495	-1.99495	-1.99428e-13	1.99428e-13	
0.007743	-1.99613	-1.99613	-1.99554e-13	1.99554e-13	
0.007744	-1.99716	-1.99716	-1.99664e-13	1.99664e-13	
0.007745	-1.99803	-1.99803	-1.99759e-13	1.99759e-13	
0.007746	-1.99874	-1.99874	-1.99838e-13	1.99838e-13	
0.007747	-1.99929	-1.99929	-1.99901e-13	1.99901e-13	
0.007748	-1.99968	-1.99968	-1.99949e-13	1.99949e-13	
0.007749	-1.99992	-1.99992	-1.9998e-13	1.9998e-13	
0.00775	-2	-2	-1.99996e-13	1.99996e-13	
0.007751	-1.99992	-1.99992	-1.99996e-13	1.99996e-13	
0.007752	-1.99968	-1.99968	-1.9998e-13	1.9998e-13	
0.007753	-1.99929	-1.99929	-1.99949e-13	1.99949e-13	
0.007754	-1.99874	-1.99874	-1.99901e-13	1.99901e-13	
0.007755	-1.99803	-1.99803	-1.99838e-13	1.99838e-13	
0.007756	-1.99716	-1.99716	-1.99759e-13	1.99759e-13	
0.007757	-1.99613	-1.99613	-1.99664e-13	1.99664e-13	
0.007758	-1.99495	-1.99495	-1.99554e-13	1.99554e-13	
0.007759	-1.99361	-1.99361	-1.99428e-13	1.99428e-13	
0.00776	-1.99211	-1.99211	-1.99286e-13	1.99286e-13	
0.007761	-1.99045	-1.99045	-1.99128e-13	1.99128e-13	
0.007762	-1.98864	-1.98864	-1.98954e-13	1.98954e-13	
0.007763	-1.98666	-1.98666	-1.98765e-13	1.98765e-13	
0.007764	-1.98453	-1.98453	-1.9856e-13	1.9856e-13	
0.007765	-1.98225	-1.98225	-1.98339e-13	1.98339e-13	
0.007766	-1.9798	-1.9798	-1.98103e-13	1.98103e-13	
0.007767	-1.9772	-1.9772	-1.9785e-13	1.9785e-13	
0.007768	-1.97445	-1.97445	-1.97582e-13	1.97582e-13	
0.007769	-1.97153	-1.97153	-1.97299e-13	1.97299e-13	
0.00777	-1.96846	-1.96846	-1.96999e-13	1.96999e-13	
0.007771	-1.96523	-1.96523	-1.96684e-13	1.96684e-13	
0.007772	-1.96185	-1.96185	-1.96354e-13	1.96354e-13	
0.007773	-1.9583	-1.9583	-1.96008e-13	1.96008e-13	
0.007774	-1.95461	-1.95461	-1.95646e-13	1.95646e-13	
0.007775	-1.95075	-1.95075	-1.95268e-13	1.95268e-13	
0.007776	-1.94674	-1.94674	-1.94875e-13	1.94875e-13	
0.007777	-1.94258	-1.94258	-1.94466e-13	1.94466e-13	
0.007778	-1.93826	-1.93826	-1.94042e-13	1.94042e-13	
0.007779	-1.93378	-1.93378	-1.93602e-13	1.93602e-13	
0.00778	-1.92915	-1.92915	-1.93146e-13	1.93146e-13	
0.007781	-1.92436	-1.92436	-1.92676e-13	1.92676e-13	
0.007782	-1.91942	-1.91942	-1.92189e-13	1.92189e-13	
0.007783	-1.91432	-1.91432	-1.91687e-13	1.91687e-13	
0.007784	-1.90907	-1.90907	-1.9117e-13	1.9117e-13	
0.007785	-1.90367	-1.90367	-1.90637e-13	1.90637e-13	
0.007786	-1.89811	-1.89811	-1.90089e-13	1.90089e-13	
0.007787	-1.89239	-1.89239	-1.89525e-13	1.89525e-13	
0.007788	-1.88653	-1.88653	-1.88946e-13	1.88946e-13	
0.007789	-1.88051	-1.88051	-1.88352e-13	1.88352e-13	
0.00779	-1.87433	-1.87433	-1.87742e-13	1.87742e-13	
0.007791	-1.86801	-1.86801	-1.87117e-13	1.87117e-13	
0.007792	-1.86153	-1.86153	-1.86477e-13	1.86477e-13	
0.007793	-1.85489	-1.85489	-1.85821e-13	1.85821e-13	
0.007794	-1.84811	-1.84811	-1.8515e-13	1.8515e-13	
0.007795	-1.84117	-1.84117	-1.84464e-13	1.84464e-13	
0.007796	-1.83409	-1.83409	-1.83763e-13	1.83763e-13	
0.007797	-1.82685	-1.82685	-1.83047e-13	1.83047e-13	
0.007798	-1.81946	-1.81946	-1.82315e-13	1.82315e-13	
0.007799	-1.81192	-1.81192	-1.81569e-13	1.81569e-13	
0.0078	-1.80423	-1.80423	-1.80807e-13	1.80807e-13	
0.007801	-1.79638	-1.79638	-1.80031e-13	1.80031e-13	
0.007802	-1.78839	-1.78839	-1.79239e-13	1.79239e-13	
0.007803	-1.78025	-1.78025	-1.78432e-13	1.78432e-13	
0.007804	-1.77196	-1.77196	-1.77611e-13	1.77611e-13	
0.007805	-1.76352	-1.76352	-1.76774e-13	1.76774e-13	
0.007806	-1.75494	-1.75494	-1.75923e-13	1.75923e-13	
0.007807	-1.7462	-1.7462	-1.75057e-13	1.75057e-13	
0.007808	-1.73732	-1.73732	-1.74176e-13	1.74176e-13	
0.007809	-1.72828	-1.72828	-1.7328e-13	1.7328e-13	
0.00781	-1.71911	-1.71911	-1.7237e-13	1.7237e-13	
0.007811	-1.70978	-1.70978	-1.71444e-13	1.71444e-13	
0.007812	-1.70031	-1.70031	-1.70504e-13	1.70504e-13	
0.007813	-1.69069	-1.69069	-1.6955e-13	1.6955e-13	
0.007814	-1.68093	-1.68093	-1.68581e-13	1.68581e-13	
0.007815	-1.67102	-1.67102	-1.67597e-13	1.67597e-13	
0.007816	-1.66096	-1.66096	-1.66599e-13	1.66599e-13	
0.007817	-1.65077	-1.65077	-1.65587e-13	1.65587e-13	
0.007818	-1.64042	-1.64042	-1.6456e-13	1.6456e-13	
0.007819	-1.62994	-1.62994	-1.63518e-13	1.63518e-13	
0.00782	-1.61931	-1.61931	-1.62462e-13	1.62462e-13	
0.007821	-1.60854	-1.60854	-1.61392e-13	1.61392e-13	
0.007822	-1.59762	-1.59762	-1.60308e-13	1.60308e-13	
0.007823	-1.58656	-1.58656	-1.59209e-13	1.59209e-13	
0.007824	-1.57537	-1.57537	-1.58096e-13	1.58096e-13	
0.007825	-1.56403	-1.56403	-1.5697e-13	1.5697e-13	
0.007826	-1.55255	-1.55255	-1.55829e-13	1.55829e-13	
0.007827	-1.54093	-1.54093	-1.54674e-13	1.54674e-13	
0.007828	-1.52916	-1.52916	-1.53505e-13	1.53505e-13	
0.007829	-1.51727	-1.51727	-1.52322e-13	1.52322e-13	
0.00783	-1.50523	-1.50523	-1.51125e-13	1.51125e-13	
0.007831	-1.49305	-1.49305	-1.49914e-13	1.49914e-13	
0.007832	-1.48074	-1.48074	-1.48689e-13	1.48689e-13	
0.007833	-1.46828	-1.46828	-1.47451e-13	1.47451e-13	
0.007834	-1.45569	-1.45569	-1.46199e-13	1.46199e-13	
0.007835	-1.44297	-1.44297	-1.44933e-13	1.44933e-13	
0.007836	-1.43011	-1.43011	-1.43654e-13	1.43654e-13	
0.007837	-1.41711	-1.41711	-1.42361e-13	1.42361e-13	
0.007838	-1.40398	-1.40398	-1.41054e-13	1.41054e-13	
0.007839	-1.39071	-1.39071	-1.39734e-13	1.39734e-13	
0.00784	-1.37731	-1.37731	-1.38401e-13	1.38401e-13	
0.007841	-1.36378	-1.36378	-1.37055e-13	1.37055e-13	
0.007842	-1.35011	-1.35011	-1.35695e-13	1.35695e-13	
0.007843	-1.33631	-1.33631	-1.34321e-13	1.34321e-13	
0.007844	-1.32238	-1.32238	-1.32935e-13	1.32935e-13	
0.007845	-1.30832	-1.30832	-1.31535e-13	1.31535e-13	
0.007846	-1.29413	-1.29413	-1.30123e-13	1.30123e-13	
0.007847	-1.27981	-1.27981	-1.28697e-13	1.28697e-13	
0.007848	-1.26536	-1.26536	-1.27258e-13	1.27258e-13	
0.007849	-1.25078	-1.25078	-1.25807e-13	1.25807e-13	
0.00785	-1.23607	-1.23607	-1.24342e-13	1.24342e-13	
0.007851	-1.22123	-1.22123	-1.22865e-13	1.22865e-13	
0.007852	-1.20627	-1.20627	-1.21375e-13	1.21375e-13	
0.007853	-1.19118	-1.19118	-1.19872e-13	1.19872e-13	
0.007854	-1.17596	-1.17596	-1.18357e-13	1.18357e-13	
0.007855	-1.16062	-1.16062	-1.16829e-13	1.16829e-13	
0.007856	-1.14515	-1.14515	-1.15289e-13	1.15289e-13	
0.007857	-1.12956	-1.12956	-1.13736e-13	1.13736e-13	
0.007858	-1.11385	-1.11385	-1.12171e-13	1.12171e-13	
0.007859	-1.09801	-1.09801	-1.10593e-13	1.10593e-13	
0.00786	-1.08205	-1.08205	-1.09003e-13	1.09003e-13	
0.007861	-1.06597	-1.06597	-1.07401e-13	1.07401e-13	
0.007862	-1.04977	-1.04977	-1.05787e-13	1.05787e-13	
0.007863	-1.03345	-1.03345	-1.04161e-13	1.04161e-13	
0.007864	-1.01701	-1.01701	-1.02523e-13	1.02523e-13	
0.007865	-1.00044	-1.00044	-1.00872e-13	1.00872e-13	
0.007866	-0.983765	-0.983765	-9.92104e-14	9.92104e-14	
0.007867	-0.966967	-0.966967	-9.75366e-14	9.75366e-14	
0.007868	-0.950052	-0.950052	-9.5851e-14	9.5851e-14	
0.007869	-0.933021	-0.933021	-9.41537e-14	9.41537e-14	
0.00787	-0.915875	-0.915875	-9.24448e-14	9.24448e-14	
0.007871	-0.898613	-0.898613	-9.07244e-14	9.07244e-14	
0.007872	-0.881236	-0.881236	-8.89924e-14	8.89924e-14	
0.007873	-0.863746	-0.863746	-8.72491e-14	8.72491e-14	
0.007874	-0.846143	-0.846143	-8.54944e-14	8.54944e-14	
0.007875	-0.828427	-0.828427	-8.37285e-14	8.37285e-14	
0.007876	-0.8106	-0.8106	-8.19514e-14	8.19514e-14	
0.007877	-0.792662	-0.792662	-8.01631e-14	8.01631e-14	
0.007878	-0.774613	-0.774613	-7.83637e-14	7.83637e-14	
0.007879	-0.756455	-0.756455	-7.65534e-14	7.65534e-14	
0.00788	-0.738188	-0.738188	-7.47322e-14	7.47322e-14	
0.007881	-0.719814	-0.719814	-7.29001e-14	7.29001e-14	
0.007882	-0.701331	-0.701331	-7.10572e-14	7.10572e-14	
0.007883	-0.682742	-0.682742	-6.92037e-14	6.92037e-14	
0.007884	-0.664047	-0.664047	-6.73395e-14	6.73395e-14	
0.007885	-0.645247	-0.645247	-6.54647e-14	6.54647e-14	
0.007886	-0.626343	-0.626343	-6.35795e-14	6.35795e-14	
0.007887	-0.607335	-0.607335	-6.16839e-14	6.16839e-14	
0.007888	-0.588224	-0.588224	-5.97779e-14	5.97779e-14	
0.007889	-0.569011	-0.569011	-5.78617e-14	5.78617e-14	
0.00789	-0.549696	-0.549696	-5.59353e-14	5.59353e-14	
0.007891	-0.530281	-0.530281	-5.39988e-14	5.39988e-14	
0.007892	-0.510765	-0.510765	-5.20523e-14	5.20523e-14	
0.007893	-0.491151	-0.491151	-5.00958e-14	5.00958e-14	
0.007894	-0.471438	-0.471438	-4.81295e-14	4.81295e-14	
0.007895	-0.451628	-0.451628	-4.61533e-14	4.61533e-14	
0.007896	-0.431721	-0.431721	-4.41675e-14	4.41675e-14	
0.007897	-0.411718	-0.411718	-4.2172e-14	4.2172e-14	
0.007898	-0.39162	-0.39162	-4.01669e-14	4.01669e-14	
0.007899	-0.371427	-0.371427	-3.81524e-14	3.81524e-14	
0.0079	-0.351141	-0.351141	-3.61284e-14	3.61284e-14	
0.007901	-0.330762	-0.330762	-3.40951e-14	3.40951e-14	
0.007902	-0.310291	-0.310291	-3.20526e-14	3.20526e-14	
0.007903	-0.289729	-0.289729	-3.0001e-14	3.0001e-14	
0.007904	-0.269076	-0.269076	-2.79402e-14	2.79402e-14	
0.007905	-0.248334	-0.248334	-2.58705e-14	2.58705e-14	
0.007906	-0.227502	-0.227502	-2.37918e-14	2.37918e-14	
0.007907	-0.206583	-0.206583	-2.17043e-14	2.17043e-14	
0.007908	-0.185577	-0.185577	-1.9608e-14	1.9608e-14	
0.007909	-0.164485	-0.164485	-1.75031e-14	1.75031e-14	
0.00791	-0.143307	-0.143307	-1.53896e-14	1.53896e-14	
0.007911	-0.122045	-0.122045	-1.32676e-14	1.32676e-14	
0.007912	-0.100699	-0.100699	-1.11372e-14	1.11372e-14	
0.007913	-0.0792694	-0.0792694	-8.99839e-15	8.99839e-15	
0.007914	-0.0577581	-0.0577581	-6.85138e-15	6.85138e-15	
0.007915	-0.0361657	-0.0361657	-4.69619e-15	4.69619e-15	
0.007916	-0.0144928	-0.0144928	-2.53292e-15	2.53292e-15	
0.007917	0.00725958	0.00725958	-3.61661e-16	3.61661e-16	
0.007918	0.0290906	0.0290906	1.81751e-15	-1.81751e-15	
0.007919	0.0509995	0.0509995	4.00451e-15	-4.00451e-15	
0.00792	0.0729853	0.0729853	6.19924e-15	-6.19924e-15	
0.007921	0.0950472	0.0950472	8.40162e-15	-8.40162e-15	
0.007922	0.117184	0.117184	1.06116e-14	-1.06116e-14	
0.007923	0.139396	0.139396	1.2829e-14	-1.2829e-14	
0.007924	0.161681	0.161681	1.50538e-14	-1.50538e-14	
0.007925	0.184038	0.184038	1.72859e-14	-1.72859e-14	
0.007926	0.206467	0.206467	1.95253e-14	-1.95253e-14	
0.007927	0.228967	0.228967	2.17717e-14	-2.17717e-14	
0.007928	0.251537	0.251537	2.40252e-14	-2.40252e-14	
0.007929	0.274176	0.274176	2.62856e-14	-2.62856e-14	
0.00793	0.296883	0.296883	2.85529e-14	-2.85529e-14	
0.007931	0.319657	0.319657	3.0827e-14	-3.0827e-14	
0.007932	0.342498	0.342498	3.31077e-14	-3.31077e-14	
0.007933	0.365404	0.365404	3.53951e-14	-3.53951e-14	
0.007934	0.388374	0.388374	3.76889e-14	-3.76889e-14	
0.007935	0.411408	0.411408	3.99891e-14	-3.99891e-14	
0.007936	0.434505	0.434505	4.22957e-14	-4.22957e-14	
0.007937	0.457664	0.457664	4.46085e-14	-4.46085e-14	
0.007938	0.480884	0.480884	4.69274e-14	-4.69274e-14	
0.007939	0.504163	0.504163	4.92523e-14	-4.92523e-14	
0.00794	0.527502	0.527502	5.15832e-14	-5.15832e-14	
0.007941	0.550899	0.550899	5.392e-14	-5.392e-14	
0.007942	0.574352	0.574352	5.62626e-14	-5.62626e-14	
0.007943	0.597863	0.597863	5.86108e-14	-5.86108e-14	
0.007944	0.621428	0.621428	6.09646e-14	-6.09646e-14	
0.007945	0.645048	0.645048	6.33238e-14	-6.33238e-14	
0.007946	0.668722	0.668722	6.56885e-14	-6.56885e-14	
0.007947	0.692448	0.692448	6.80585e-14	-6.80585e-14	
0.007948	0.716226	0.716226	7.04337e-14	-7.04337e-14	
0.007949	0.740054	0.740054	7.2814e-14	-7.2814e-14	
0.00795	0.763932	0.763932	7.51993e-14	-7.51993e-14	
0.007951	0.787859	0.787859	7.75895e-14	-7.75895e-14	
0.007952	0.811834	0.811834	7.99846e-14	-7.99846e-14	
0.007953	0.835855	0.835855	8.23845e-14	-8.23845e-14	
0.007954	0.859923	0.859923	8.47889e-14	-8.47889e-14	
0.007955	0.884036	0.884036	8.71979e-14	-8.71979e-14	
0.007956	0.908192	0.908192	8.96114e-14	-8.96114e-14	
0.007957	0.932392	0.932392	9.20292e-14	-9.20292e-14	
0.007958	0.956634	0.956634	9.44513e-14	-9.44513e-14	
0.007959	0.980917	0.980917	9.68776e-14	-9.68776e-14	
0.00796	1.00524	1.00524	9.93079e-14	-9.93079e-14	
0.007961	1.0296	1.0296	1.01742e-13	-1.01742e-13	
0.007962	1.054	1.054	1.0418e-13	-1.0418e-13	
0.007963	1.07844	1.07844	1.06622e-13	-1.06622e-13	
0.007964	1.10292	1.10292	1.09068e-13	-1.09068e-13	
0.007965	1.12743	1.12743	1.11517e-13	-1.11517e-13	
0.007966	1.15197	1.15197	1.1397e-13	-1.1397e-13	
0.007967	1.17655	1.17655	1.16426e-13	-1.16426e-13	
0.007968	1.20116	1.20116	1.18885e-13	-1.18885e-13	
0.007969	1.2258	1.2258	1.21348e-13	-1.21348e-13	
0.00797	1.25047	1.25047	1.23814e-13	-1.23814e-13	
0.007971	1.27518	1.27518	1.26283e-13	-1.26283e-13	
0.007972	1.29991	1.29991	1.28754e-13	-1.28754e-13	
0.007973	1.32467	1.32467	1.31229e-13	-1.31229e-13	
0.007974	1.34945	1.34945	1.33706e-13	-1.33706e-13	
0.007975	1.37426	1.37426	1.36186e-13	-1.36186e-13	
0.007976	1.3991	1.3991	1.38668e-13	-1.38668e-13	
0.007977	1.42396	1.42396	1.41153e-13	-1.41153e-13	
0.007978	1.44884	1.44884	1.4364e-13	-1.4364e-13	
0.007979	1.47374	1.47374	1.46129e-13	-1.46129e-13	
